order_id,customer_id,product_id,product_category,product_price,order_value,quantity,discount_amount,discount_percentage,shipping_mode,expected_delivery_days,actual_delivery_days,delivery_delay,customer_region,warehouse_region,distance_km,is_remote_area,is_returned,return_reason
975,84,P8,Home,993,2979,3,0.0,0,Standard,4,5,1,East,East,537,0,0,NO_RETURN
976,84,P14,Home,4986,9972,2,0.0,0,Standard,3,7,4,North,North,1251,1,0,NO_RETURN
977,84,P13,Electronics,5972,11944,2,0.0,0,Standard,6,9,3,East,East,1535,1,1,DELIVERY_DELAY
978,84,P49,Beauty,1854,5562,3,556.2,10,Standard,3,3,0,West,East,1875,1,0,NO_RETURN
979,84,P23,Sports,3198,6396,2,0.0,0,Express,2,4,2,West,North,391,0,1,DELIVERY_DELAY
980,84,P18,Sports,5907,5907,1,1181.4,20,Standard,6,5,-1,South,West,1063,0,0,NO_RETURN
981,84,P56,Sports,4406,4406,1,440.6,10,Express,6,8,2,West,West,1293,1,0,NO_RETURN
982,84,P14,Home,1707,1707,1,170.70000000000002,10,Standard,6,10,4,North,West,1081,0,0,NO_RETURN
983,84,P17,Sports,2685,2685,1,537.0,20,Express,6,5,-1,South,South,143,0,0,NO_RETURN
984,84,P16,Sports,2590,2590,1,259.0,10,Express,3,4,1,North,South,1736,1,0,NO_RETURN
985,85,P42,Clothing,3046,9138,3,3655.2000000000003,40,Express,4,3,-1,East,South,886,0,0,NO_RETURN
986,85,P19,Sports,2859,2859,1,0.0,0,Express,3,7,4,East,South,574,0,1,DELIVERY_DELAY
987,85,P35,Clothing,5584,16752,3,0.0,0,Express,4,8,4,South,West,501,0,0,NO_RETURN
988,85,P18,Home,1870,5610,3,1683.0,30,Standard,5,5,0,West,East,353,0,0,NO_RETURN
989,85,P6,Beauty,4262,4262,1,1278.6,30,Standard,3,3,0,West,South,1376,1,0,NO_RETURN
990,85,P2,Home,2740,2740,1,274.0,10,Express,6,6,0,North,South,197,0,0,NO_RETURN
991,85,P16,Beauty,3927,11781,3,3534.2999999999997,30,Standard,6,6,0,North,North,823,0,0,NO_RETURN
992,85,P2,Beauty,1101,1101,1,0.0,0,Standard,3,2,-1,East,South,1972,1,0,NO_RETURN
993,85,P1,Sports,276,276,1,110.4,40,Express,2,2,0,South,West,1605,1,1,NOT_AS_DESCRIBED
994,86,P31,Home,1465,1465,1,0.0,0,Express,6,5,-1,North,North,260,0,0,NO_RETURN
995,86,P19,Sports,1040,3120,3,936.0,30,Standard,2,2,0,North,South,924,0,1,NOT_AS_DESCRIBED
996,86,P23,Electronics,5568,11136,2,1113.6000000000001,10,Express,2,4,2,South,North,509,0,0,NO_RETURN
997,86,P19,Clothing,3127,3127,1,1250.8000000000002,40,Express,2,3,1,North,North,1288,1,0,NO_RETURN
998,86,P12,Electronics,3711,11133,3,2226.6,20,Standard,5,5,0,East,East,763,0,0,NO_RETURN
999,86,P18,Clothing,4289,12867,3,2573.4,20,Express,2,1,-1,South,South,705,0,0,NO_RETURN
1000,86,P25,Electronics,3859,11577,3,3473.1,30,Standard,2,5,3,West,East,346,0,1,DELIVERY_DELAY
1001,86,P21,Clothing,1244,1244,1,373.2,30,Express,4,6,2,West,West,1470,1,0,NO_RETURN
1002,86,P39,Beauty,5415,10830,2,1083.0,10,Standard,5,7,2,West,West,1140,0,0,NO_RETURN
1003,86,P53,Sports,2085,4170,2,0.0,0,Express,6,9,3,South,North,531,0,0,NO_RETURN
1004,86,P1,Home,1865,1865,1,373.0,20,Express,3,2,-1,North,East,789,0,0,NO_RETURN
1005,86,P19,Electronics,3971,3971,1,1588.4,40,Express,3,3,0,South,North,1579,1,0,NO_RETURN
1006,87,P25,Electronics,415,1245,3,373.5,30,Express,2,6,4,North,North,1026,0,0,NO_RETURN
1007,87,P56,Sports,1495,1495,1,149.5,10,Express,3,2,-1,South,North,75,0,0,NO_RETURN
1008,87,P54,Sports,3611,3611,1,361.1,10,Express,3,7,4,East,West,892,0,0,NO_RETURN
1009,87,P29,Home,5482,16446,3,0.0,0,Express,2,2,0,North,North,1287,1,0,NO_RETURN
1010,87,P33,Electronics,1513,1513,1,453.9,30,Express,5,8,3,East,East,1502,1,1,DELIVERY_DELAY
1011,87,P28,Electronics,1484,2968,2,0.0,0,Express,3,7,4,South,West,1317,1,1,DELIVERY_DELAY
1012,87,P15,Clothing,3413,3413,1,1365.2,40,Standard,5,7,2,East,West,1744,1,0,NO_RETURN
1013,87,P11,Beauty,647,1294,2,388.2,30,Standard,4,3,-1,North,North,792,0,0,NO_RETURN
1014,87,P50,Sports,2948,2948,1,294.8,10,Express,3,6,3,North,North,483,0,0,NO_RETURN
1015,88,P13,Home,4719,4719,1,0.0,0,Standard,4,3,-1,North,West,143,0,0,NO_RETURN
1016,88,P21,Clothing,963,1926,2,0.0,0,Express,4,6,2,South,East,1589,1,1,DELIVERY_DELAY
1017,88,P47,Beauty,3115,3115,1,0.0,0,Express,5,9,4,North,South,98,0,0,NO_RETURN
1018,88,P51,Sports,3330,6660,2,2664.0,40,Standard,4,4,0,South,West,211,0,0,NO_RETURN
1019,88,P46,Clothing,2097,2097,1,209.70000000000002,10,Standard,6,9,3,East,West,1658,1,1,DELIVERY_DELAY
1020,88,P22,Electronics,2582,5164,2,2065.6,40,Express,2,6,4,West,South,477,0,1,DELIVERY_DELAY
1021,88,P39,Sports,814,814,1,325.6,40,Express,2,1,-1,South,East,1170,0,1,QUALITY_DEFECT
1022,88,P7,Beauty,3925,7850,2,785.0,10,Express,3,2,-1,East,East,773,0,1,QUALITY_DEFECT
1023,89,P17,Beauty,4076,8152,2,2445.6,30,Standard,2,5,3,West,North,794,0,1,DELIVERY_DELAY
1024,89,P26,Home,3550,10650,3,1065.0,10,Express,4,7,3,East,East,220,0,1,DELIVERY_DELAY
1025,89,P33,Beauty,3887,7774,2,0.0,0,Standard,3,7,4,North,South,1797,1,1,DELIVERY_DELAY
1026,89,P19,Clothing,3278,3278,1,1311.2,40,Express,2,2,0,West,West,1420,1,1,SIZE_FIT_ISSUE
1027,89,P30,Home,4037,12111,3,4844.400000000001,40,Express,2,1,-1,South,North,1928,1,1,NOT_AS_DESCRIBED
1028,89,P13,Beauty,3489,6978,2,0.0,0,Express,4,7,3,West,South,1488,1,1,DELIVERY_DELAY
1029,89,P8,Beauty,2480,4960,2,0.0,0,Standard,5,5,0,South,East,1213,1,0,NO_RETURN
1030,89,P39,Clothing,3315,3315,1,663.0,20,Express,5,5,0,North,South,1827,1,0,NO_RETURN
1031,89,P49,Clothing,5800,11600,2,2320.0,20,Express,3,2,-1,South,North,610,0,0,NO_RETURN
1032,89,P6,Beauty,2643,7929,3,2378.7,30,Express,6,6,0,East,South,1750,1,0,NO_RETURN
1033,90,P22,Beauty,2632,2632,1,263.2,10,Express,5,7,2,West,South,1476,1,1,DELIVERY_DELAY
1034,90,P23,Beauty,5876,17628,3,5288.4,30,Standard,6,9,3,South,North,1530,1,0,NO_RETURN
1035,90,P40,Sports,1384,2768,2,553.6,20,Standard,3,5,2,South,West,1820,1,0,NO_RETURN
1036,90,P8,Home,5720,11440,2,2288.0,20,Standard,5,5,0,West,North,124,0,1,QUALITY_DEFECT
1037,90,P27,Electronics,5905,17715,3,1771.5,10,Express,3,4,1,South,South,1441,1,0,NO_RETURN
1038,90,P1,Sports,3233,6466,2,0.0,0,Express,4,7,3,North,West,1378,1,0,NO_RETURN
1039,90,P27,Beauty,3561,7122,2,1424.4,20,Express,6,7,1,North,South,989,0,0,NO_RETURN
1040,90,P24,Beauty,1649,4947,3,1978.8000000000002,40,Standard,6,8,2,West,East,1780,1,1,DELIVERY_DELAY
1041,90,P41,Beauty,2520,7560,3,3024.0,40,Standard,2,1,-1,North,North,1312,1,0,NO_RETURN
1042,91,P48,Beauty,5310,15930,3,0.0,0,Express,6,9,3,North,East,1794,1,0,NO_RETURN
1043,91,P14,Beauty,2025,4050,2,1620.0,40,Express,2,2,0,West,North,768,0,0,NO_RETURN
1044,91,P27,Beauty,5482,16446,3,4933.8,30,Standard,4,4,0,East,East,1851,1,0,NO_RETURN
1045,91,P20,Home,3597,10791,3,1079.1000000000001,10,Standard,5,4,-1,North,North,364,0,1,NOT_AS_DESCRIBED
1046,91,P53,Sports,5114,10228,2,2045.6000000000001,20,Standard,6,8,2,South,West,444,0,1,DELIVERY_DELAY
1047,91,P42,Sports,3422,3422,1,1368.8000000000002,40,Express,3,7,4,West,South,875,0,1,DELIVERY_DELAY
1048,91,P34,Home,1497,2994,2,299.40000000000003,10,Standard,3,6,3,North,West,1776,1,0,NO_RETURN
1049,91,P54,Home,4729,4729,1,945.8000000000001,20,Standard,2,1,-1,North,West,73,0,0,NO_RETURN
1050,91,P10,Sports,427,1281,3,512.4,40,Standard,6,8,2,North,South,979,0,0,NO_RETURN
1051,92,P42,Electronics,2016,4032,2,403.20000000000005,10,Standard,5,6,1,North,East,219,0,1,QUALITY_DEFECT
1052,92,P41,Clothing,4946,4946,1,0.0,0,Express,6,5,-1,North,South,628,0,1,NO_LONGER_NEEDED
1053,92,P6,Electronics,833,1666,2,333.20000000000005,20,Standard,5,4,-1,West,North,897,0,0,NO_RETURN
1054,92,P32,Clothing,5325,5325,1,532.5,10,Express,5,6,1,West,South,418,0,1,NO_LONGER_NEEDED
1055,92,P58,Clothing,1663,4989,3,1995.6000000000001,40,Standard,2,3,1,East,West,1307,1,1,SIZE_FIT_ISSUE
1056,92,P34,Electronics,2284,2284,1,228.4,10,Standard,6,5,-1,South,South,1825,1,1,NOT_AS_DESCRIBED
1057,92,P58,Clothing,1977,1977,1,395.40000000000003,20,Standard,3,2,-1,South,East,610,0,1,NO_LONGER_NEEDED
1058,92,P6,Electronics,3055,9165,3,3666.0,40,Express,5,9,4,West,West,1099,0,1,DELIVERY_DELAY
1059,92,P60,Beauty,1781,3562,2,356.20000000000005,10,Standard,4,6,2,North,East,389,0,0,NO_RETURN
1060,92,P47,Electronics,4196,8392,2,2517.6,30,Express,6,10,4,East,East,1325,1,1,DELIVERY_DELAY
1061,93,P13,Beauty,4846,9692,2,1938.4,20,Standard,5,5,0,North,East,1251,1,1,NOT_AS_DESCRIBED
1062,93,P39,Home,5484,16452,3,3290.4,20,Express,2,1,-1,South,East,929,0,1,QUALITY_DEFECT
1063,93,P16,Home,795,795,1,159.0,20,Express,3,4,1,North,North,702,0,0,NO_RETURN
1064,93,P46,Clothing,2894,2894,1,868.1999999999999,30,Express,3,6,3,North,West,630,0,1,DELIVERY_DELAY
1065,93,P14,Sports,4519,4519,1,0.0,0,Express,6,10,4,North,West,1447,1,1,DELIVERY_DELAY
1066,93,P21,Beauty,2822,2822,1,282.2,10,Standard,5,7,2,North,East,912,0,0,NO_RETURN
1067,93,P8,Clothing,3909,3909,1,1563.6000000000001,40,Express,6,8,2,South,North,633,0,1,DELIVERY_DELAY
1068,93,P42,Clothing,4916,4916,1,1474.8,30,Express,3,5,2,North,North,740,0,1,DELIVERY_DELAY
1069,93,P5,Clothing,4049,4049,1,1214.7,30,Express,4,5,1,East,West,213,0,0,NO_RETURN
1070,93,P50,Sports,2765,5530,2,2212.0,40,Standard,5,6,1,West,West,1788,1,1,QUALITY_DEFECT
1071,93,P40,Home,1041,1041,1,104.10000000000001,10,Standard,2,2,0,North,East,1814,1,0,NO_RETURN
1072,93,P15,Beauty,1594,1594,1,159.4,10,Express,6,5,-1,North,East,1859,1,0,NO_RETURN
1073,93,P8,Clothing,593,1186,2,0.0,0,Express,4,8,4,West,East,1480,1,1,DELIVERY_DELAY
1074,93,P60,Electronics,1328,3984,3,1195.2,30,Standard,3,4,1,South,West,1354,1,1,NOT_AS_DESCRIBED
1075,94,P31,Sports,5617,11234,2,2246.8,20,Express,5,5,0,North,East,1619,1,1,NOT_AS_DESCRIBED
1076,94,P23,Clothing,4775,4775,1,477.5,10,Standard,2,4,2,North,South,76,0,0,NO_RETURN
1077,94,P30,Electronics,3354,3354,1,1006.1999999999999,30,Standard,4,4,0,East,East,1501,1,1,NOT_AS_DESCRIBED
1078,94,P55,Electronics,4332,4332,1,433.20000000000005,10,Standard,4,6,2,West,South,1647,1,0,NO_RETURN
1079,94,P13,Beauty,762,1524,2,457.2,30,Standard,4,7,3,North,South,994,0,1,DELIVERY_DELAY
1080,94,P48,Clothing,1102,1102,1,0.0,0,Express,3,4,1,North,West,1405,1,0,NO_RETURN
1081,94,P29,Sports,3083,6166,2,0.0,0,Standard,4,6,2,South,South,862,0,1,DELIVERY_DELAY
1082,94,P28,Sports,4360,8720,2,0.0,0,Express,4,5,1,North,North,1378,1,0,NO_RETURN
1083,94,P47,Beauty,3661,3661,1,732.2,20,Standard,5,5,0,East,West,1112,0,0,NO_RETURN
1084,94,P7,Beauty,5780,5780,1,578.0,10,Standard,3,2,-1,North,North,1228,1,0,NO_RETURN
1085,94,P16,Home,739,2217,3,0.0,0,Express,3,6,3,West,West,854,0,0,NO_RETURN
1086,95,P32,Home,1885,1885,1,188.5,10,Express,4,8,4,East,North,243,0,0,NO_RETURN
1087,95,P33,Electronics,5938,17814,3,5344.2,30,Express,3,3,0,East,North,391,0,0,NO_RETURN
1088,95,P22,Electronics,3929,3929,1,0.0,0,Express,5,6,1,North,South,590,0,0,NO_RETURN
1089,95,P11,Clothing,5764,5764,1,2305.6,40,Express,5,8,3,North,West,1838,1,0,NO_RETURN
1090,95,P31,Electronics,1096,1096,1,0.0,0,Express,3,6,3,South,South,1637,1,0,NO_RETURN
1091,95,P7,Clothing,2695,8085,3,1617.0,20,Express,5,9,4,East,East,1408,1,0,NO_RETURN
1092,95,P17,Beauty,3184,6368,2,0.0,0,Express,4,8,4,East,West,280,0,0,NO_RETURN
1093,95,P44,Home,4454,13362,3,0.0,0,Standard,5,5,0,South,East,1069,0,0,NO_RETURN
1094,95,P16,Clothing,4931,14793,3,4437.9,30,Express,3,7,4,North,South,1935,1,0,NO_RETURN
1095,95,P41,Beauty,1084,2168,2,867.2,40,Express,6,6,0,East,East,1868,1,1,NOT_AS_DESCRIBED
1096,95,P38,Beauty,3618,7236,2,1447.2,20,Standard,2,5,3,East,North,937,0,1,DELIVERY_DELAY
1097,96,P8,Home,268,536,2,53.6,10,Express,3,6,3,East,South,671,0,0,NO_RETURN
1098,96,P19,Beauty,729,1458,2,0.0,0,Express,2,2,0,East,North,158,0,0,NO_RETURN
1099,96,P20,Beauty,241,482,2,96.4,20,Standard,2,3,1,South,East,1849,1,0,NO_RETURN
1100,96,P51,Home,4312,12936,3,5174.400000000001,40,Standard,2,6,4,East,South,1551,1,0,NO_RETURN
1101,96,P28,Electronics,4994,4994,1,998.8000000000001,20,Standard,2,4,2,East,South,1712,1,1,DELIVERY_DELAY
1102,96,P28,Beauty,3469,3469,1,693.8000000000001,20,Express,6,7,1,South,West,1440,1,1,NOT_AS_DESCRIBED
1103,96,P9,Sports,5797,5797,1,1159.4,20,Standard,5,8,3,South,East,674,0,0,NO_RETURN
1104,96,P20,Clothing,4842,14526,3,4357.8,30,Standard,5,7,2,North,South,1128,0,0,NO_RETURN
1105,96,P45,Beauty,2766,8298,3,1659.6000000000001,20,Express,4,6,2,West,West,890,0,0,NO_RETURN
1106,96,P2,Beauty,4778,4778,1,1433.3999999999999,30,Standard,3,6,3,East,South,1238,1,1,DELIVERY_DELAY
1107,96,P24,Sports,1242,3726,3,1490.4,40,Express,2,4,2,South,West,1422,1,0,NO_RETURN
1108,96,P30,Clothing,4443,8886,2,0.0,0,Standard,2,3,1,North,East,1267,1,0,NO_RETURN
1109,96,P53,Clothing,2580,7740,3,2322.0,30,Express,2,1,-1,North,South,1107,0,0,NO_RETURN
1110,97,P15,Electronics,5735,17205,3,1720.5,10,Express,4,8,4,North,West,1327,1,0,NO_RETURN
1111,97,P8,Electronics,750,750,1,75.0,10,Standard,6,5,-1,South,South,262,0,0,NO_RETURN
1112,97,P2,Beauty,4343,8686,2,2605.7999999999997,30,Standard,2,3,1,West,West,426,0,1,QUALITY_DEFECT
1113,97,P17,Sports,5219,15657,3,4697.099999999999,30,Standard,5,5,0,North,South,340,0,0,NO_RETURN
1114,97,P11,Electronics,4390,13170,3,5268.0,40,Standard,5,7,2,East,East,1417,1,0,NO_RETURN
1115,97,P38,Clothing,4238,8476,2,1695.2,20,Express,5,9,4,North,West,903,0,0,NO_RETURN
1116,97,P10,Beauty,429,858,2,257.4,30,Standard,6,8,2,North,East,119,0,1,DELIVERY_DELAY
1117,97,P29,Sports,549,1098,2,109.80000000000001,10,Express,5,6,1,North,South,782,0,0,NO_RETURN
1118,97,P55,Sports,4322,4322,1,864.4000000000001,20,Express,6,5,-1,South,South,770,0,0,NO_RETURN
1119,97,P22,Sports,3964,11892,3,1189.2,10,Express,4,6,2,North,West,821,0,1,DELIVERY_DELAY
1120,97,P39,Beauty,5598,5598,1,2239.2000000000003,40,Express,3,7,4,East,East,1247,1,0,NO_RETURN
1121,97,P54,Sports,3507,3507,1,0.0,0,Standard,3,3,0,North,North,1072,0,0,NO_RETURN
1122,97,P21,Beauty,2096,6288,3,628.8000000000001,10,Standard,3,7,4,West,West,1939,1,0,NO_RETURN
1123,97,P4,Clothing,5212,10424,2,0.0,0,Standard,2,4,2,East,North,1941,1,1,DELIVERY_DELAY
1124,97,P21,Electronics,1081,3243,3,972.9,30,Express,3,7,4,South,South,567,0,0,NO_RETURN
1125,98,P15,Home,1848,5544,3,554.4,10,Express,6,6,0,North,North,1338,1,1,QUALITY_DEFECT
1126,98,P3,Electronics,1351,1351,1,270.2,20,Express,6,9,3,North,East,429,0,1,DELIVERY_DELAY
1127,98,P32,Sports,1757,1757,1,702.8000000000001,40,Express,6,7,1,East,South,1691,1,1,QUALITY_DEFECT
1128,98,P28,Beauty,5323,10646,2,0.0,0,Standard,3,6,3,East,North,291,0,1,DELIVERY_DELAY
1129,98,P15,Beauty,621,1863,3,745.2,40,Express,2,2,0,East,East,849,0,1,NOT_AS_DESCRIBED
1130,98,P56,Clothing,1493,2986,2,0.0,0,Standard,6,9,3,East,West,1316,1,1,DELIVERY_DELAY
1131,98,P35,Clothing,5914,5914,1,2365.6,40,Express,4,8,4,North,North,742,0,0,NO_RETURN
1132,98,P17,Beauty,1842,3684,2,0.0,0,Standard,3,6,3,East,North,532,0,1,DELIVERY_DELAY
1133,98,P5,Beauty,4819,14457,3,0.0,0,Express,2,4,2,North,West,1988,1,1,DELIVERY_DELAY
1134,98,P18,Electronics,541,541,1,0.0,0,Express,6,6,0,East,West,1028,0,1,NOT_AS_DESCRIBED
1135,98,P2,Electronics,653,653,1,65.3,10,Express,2,5,3,West,North,842,0,0,NO_RETURN
1136,98,P45,Beauty,1225,2450,2,735.0,30,Standard,2,4,2,North,East,770,0,1,DELIVERY_DELAY
1137,98,P22,Electronics,3776,3776,1,377.6,10,Standard,2,5,3,North,South,895,0,0,NO_RETURN
1138,98,P37,Sports,575,575,1,57.5,10,Standard,2,1,-1,South,West,419,0,1,NOT_AS_DESCRIBED
1139,98,P21,Clothing,3064,9192,3,919.2,10,Express,3,6,3,West,West,1396,1,0,NO_RETURN
1140,99,P17,Clothing,4653,4653,1,1395.8999999999999,30,Express,3,5,2,East,East,1647,1,1,DELIVERY_DELAY
1141,99,P19,Sports,5554,5554,1,2221.6,40,Express,4,8,4,North,North,759,0,1,DELIVERY_DELAY
1142,99,P46,Beauty,5294,10588,2,2117.6,20,Standard,3,3,0,South,East,1569,1,0,NO_RETURN
1143,99,P14,Sports,1205,2410,2,241.0,10,Standard,3,7,4,West,West,283,0,0,NO_RETURN
1144,99,P32,Clothing,476,952,2,190.4,20,Express,4,3,-1,North,East,1800,1,1,NO_LONGER_NEEDED
1145,99,P2,Beauty,3334,6668,2,2000.3999999999999,30,Standard,3,3,0,West,South,1401,1,1,NOT_AS_DESCRIBED
1146,99,P4,Sports,5610,11220,2,0.0,0,Express,2,5,3,East,East,1709,1,1,DELIVERY_DELAY
1147,99,P14,Sports,424,848,2,339.20000000000005,40,Express,5,9,4,North,North,1183,0,1,DELIVERY_DELAY
1148,99,P47,Beauty,5753,11506,2,4602.400000000001,40,Express,5,8,3,East,South,830,0,1,DELIVERY_DELAY
1149,100,P59,Electronics,324,648,2,129.6,20,Standard,3,6,3,East,East,1219,1,0,NO_RETURN
1150,100,P3,Beauty,5242,10484,2,2096.8,20,Express,4,8,4,North,North,678,0,0,NO_RETURN
1151,100,P43,Sports,2829,5658,2,565.8000000000001,10,Express,5,4,-1,West,North,1005,0,0,NO_RETURN
1152,100,P23,Clothing,4133,12399,3,4959.6,40,Standard,5,4,-1,North,East,1887,1,0,NO_RETURN
1153,100,P36,Sports,2772,2772,1,831.6,30,Standard,4,5,1,East,West,310,0,0,NO_RETURN
1154,100,P41,Electronics,1629,1629,1,651.6,40,Standard,3,2,-1,North,South,1451,1,1,NOT_AS_DESCRIBED
1155,100,P21,Sports,543,1629,3,162.9,10,Standard,4,5,1,North,East,1156,0,0,NO_RETURN
1156,100,P39,Clothing,2122,4244,2,0.0,0,Standard,6,8,2,North,North,535,0,0,NO_RETURN
1157,100,P21,Electronics,4872,9744,2,2923.2,30,Standard,5,6,1,South,North,718,0,0,NO_RETURN
1158,100,P51,Sports,3151,6302,2,1890.6,30,Express,5,6,1,North,South,804,0,0,NO_RETURN
1159,100,P19,Clothing,1429,4287,3,0.0,0,Standard,6,6,0,East,East,1974,1,0,NO_RETURN
