order_id,shipping_mode,courier_partner,warehouse_city,delivery_city,expected_delivery_days,actual_delivery_days,delivery_delay,distance_km,is_remote_area,delivery_attempts,courier_delay_rate,warehouse_processing_time
O302,Express,Delhivery,Lucknow,Lucknow,3,6,3,15,0,3,0.16,1.13
O303,Same-Day,Ecom Express,Chennai,Chennai,1,1,0,1911,1,3,0.29,1.11
O304,Standard,Ecom Express,Hyderabad,Jaipur,5,5,0,403,0,3,0.09,1.07
O305,Express,Ecom Express,Hyderabad,Mumbai,2,2,0,1376,1,3,0.05,2.41
O306,Express,Delhivery,Hyderabad,Lucknow,2,2,0,1977,1,2,0.28,2.15
O307,Same-Day,Delhivery,Chennai,Mumbai,0,1,1,1035,1,3,0.25,2.15
O308,Standard,Ecom Express,Lucknow,Jaipur,5,7,2,1973,1,3,0.27,1.96
O309,Same-Day,BlueDart,Bangalore,Mumbai,0,0,0,1643,1,3,0.26,1.5
O310,Same-Day,Delhivery,Chennai,Jaipur,0,0,0,980,1,1,0.29,2.37
O311,Same-Day,Delhivery,Hyderabad,Hyderabad,0,1,1,1792,1,1,0.26,1.71
O312,Standard,Ecom Express,Kolkata,Bangalore,3,6,3,1741,1,2,0.27,2.76
O313,Express,Delhivery,Jaipur,Hyderabad,1,2,1,1541,1,2,0.28,1.07
O314,Standard,Delhivery,Hyderabad,Hyderabad,6,7,1,651,0,2,0.2,1.65
O315,Standard,BlueDart,Kolkata,Hyderabad,5,5,0,970,1,1,0.17,1.42
O316,Express,Ecom Express,Hyderabad,Mumbai,1,1,0,1175,1,1,0.23,2.61
O317,Standard,BlueDart,Lucknow,Chennai,6,8,2,1655,1,1,0.3,2.7
O318,Express,BlueDart,Mumbai,Kolkata,3,3,0,1763,1,3,0.09,1.43
O319,Same-Day,Ecom Express,Chennai,Chennai,1,3,2,537,0,2,0.05,1.24
O320,Same-Day,BlueDart,Lucknow,Jaipur,0,0,0,1603,1,3,0.16,1.16
O321,Same-Day,Ecom Express,Jaipur,Lucknow,1,4,3,868,1,1,0.07,1.69
O322,Express,BlueDart,Kolkata,Hyderabad,3,3,0,1325,1,3,0.2,2.93
O323,Same-Day,Ecom Express,Mumbai,Kolkata,0,2,2,1360,1,1,0.09,1.21
O324,Same-Day,Delhivery,Mumbai,Mumbai,0,0,0,217,0,3,0.28,1.78
O325,Same-Day,Delhivery,Bangalore,Bangalore,0,3,3,273,0,1,0.22,2.72
O326,Same-Day,Ecom Express,Delhi,Chennai,1,1,0,281,0,3,0.2,2.26
O327,Same-Day,Ecom Express,Hyderabad,Chennai,1,1,0,1866,1,1,0.16,1.73
O328,Same-Day,Ecom Express,Bangalore,Jaipur,0,3,3,709,0,3,0.28,2.89
O329,Standard,BlueDart,Jaipur,Jaipur,3,5,2,1127,1,2,0.11,2.43
O330,Standard,Ecom Express,Chennai,Kolkata,6,6,0,1285,1,2,0.21,2.06
O331,Standard,Ecom Express,Lucknow,Kolkata,5,6,1,231,0,2,0.23,1.98
O332,Standard,BlueDart,Delhi,Hyderabad,4,5,1,1996,1,3,0.16,1.02
O333,Express,BlueDart,Lucknow,Mumbai,2,5,3,1614,1,3,0.25,1.66
O334,Same-Day,BlueDart,Jaipur,Bangalore,1,3,2,376,0,1,0.08,2.54
O335,Express,Ecom Express,Hyderabad,Delhi,3,6,3,1583,1,2,0.15,2.92
O336,Same-Day,BlueDart,Hyderabad,Lucknow,0,1,1,523,0,2,0.27,2.73
O337,Standard,Delhivery,Jaipur,Lucknow,4,5,1,1631,1,1,0.05,1.08
O338,Express,Delhivery,Kolkata,Kolkata,1,1,0,514,0,3,0.07,1.71
O339,Standard,BlueDart,Lucknow,Mumbai,5,5,0,1148,1,3,0.1,2.38
O340,Express,Ecom Express,Lucknow,Chennai,3,3,0,901,1,1,0.19,2.09
O341,Same-Day,BlueDart,Chennai,Jaipur,0,2,2,146,0,2,0.19,1.91
O342,Same-Day,BlueDart,Mumbai,Hyderabad,1,1,0,1594,1,3,0.29,2.64
O343,Standard,BlueDart,Mumbai,Kolkata,5,5,0,665,0,1,0.18,1.13
O344,Express,Ecom Express,Jaipur,Kolkata,1,2,1,207,0,3,0.17,2.25
O345,Same-Day,Delhivery,Lucknow,Lucknow,0,2,2,31,0,1,0.17,2.28
O346,Same-Day,Ecom Express,Bangalore,Jaipur,0,1,1,1691,1,3,0.07,1.61
O347,Standard,Ecom Express,Hyderabad,Chennai,6,6,0,393,0,3,0.21,1.36
O348,Same-Day,Delhivery,Delhi,Hyderabad,1,1,0,1443,1,1,0.19,2.01
O349,Express,BlueDart,Kolkata,Lucknow,2,4,2,1131,1,2,0.24,1.86
O350,Standard,Ecom Express,Chennai,Delhi,6,6,0,1573,1,2,0.29,1.89
O351,Same-Day,BlueDart,Bangalore,Chennai,0,0,0,1065,1,2,0.3,1.43
O352,Same-Day,BlueDart,Delhi,Hyderabad,0,1,1,198,0,1,0.12,2.78
O353,Express,Delhivery,Kolkata,Jaipur,3,4,1,1884,1,2,0.09,2.65
O354,Same-Day,BlueDart,Kolkata,Bangalore,1,1,0,165,0,2,0.15,2.74
O355,Same-Day,Delhivery,Kolkata,Lucknow,1,1,0,115,0,3,0.19,1.65
O356,Same-Day,BlueDart,Delhi,Jaipur,0,0,0,459,0,1,0.13,1.95
O357,Express,Delhivery,Delhi,Bangalore,3,3,0,894,1,2,0.19,1.98
O358,Same-Day,BlueDart,Kolkata,Jaipur,0,3,3,501,0,3,0.28,1.18
O359,Express,BlueDart,Delhi,Jaipur,3,5,2,1347,1,2,0.2,2.98
O360,Standard,Delhivery,Mumbai,Hyderabad,5,8,3,324,0,3,0.06,2.9
O361,Standard,BlueDart,Hyderabad,Mumbai,5,5,0,926,1,3,0.18,1.41
O362,Same-Day,Delhivery,Jaipur,Delhi,0,2,2,1428,1,3,0.28,2.05
O363,Same-Day,Delhivery,Mumbai,Lucknow,1,2,1,113,0,2,0.22,2.33
O364,Same-Day,Ecom Express,Mumbai,Mumbai,1,1,0,478,0,2,0.17,2.19
O365,Same-Day,Ecom Express,Chennai,Bangalore,0,3,3,86,0,2,0.17,2.49
O366,Express,Delhivery,Chennai,Hyderabad,1,3,2,1031,1,2,0.27,2.63
O367,Express,Ecom Express,Jaipur,Delhi,2,3,1,1350,1,3,0.29,2.22
O368,Express,Delhivery,Hyderabad,Bangalore,3,4,1,679,0,3,0.08,2.08
O369,Express,Delhivery,Kolkata,Lucknow,1,4,3,1348,1,1,0.19,2.9
O370,Express,Ecom Express,Chennai,Bangalore,2,3,1,626,0,1,0.24,1.21
O371,Same-Day,Ecom Express,Bangalore,Jaipur,0,1,1,1226,1,2,0.07,2.56
O372,Express,Delhivery,Hyderabad,Mumbai,2,3,1,975,1,1,0.15,2.94
O373,Standard,BlueDart,Lucknow,Jaipur,4,6,2,1903,1,3,0.13,1.92
O374,Same-Day,Ecom Express,Bangalore,Chennai,1,1,0,1479,1,3,0.08,1.91
O375,Same-Day,Ecom Express,Bangalore,Kolkata,0,0,0,1147,1,1,0.12,1.8
O376,Express,Ecom Express,Delhi,Delhi,3,3,0,1887,1,2,0.26,1.9
O377,Express,Delhivery,Lucknow,Lucknow,2,4,2,667,0,3,0.27,2.79
O378,Same-Day,BlueDart,Kolkata,Lucknow,0,2,2,191,0,1,0.18,1.77
O379,Standard,Ecom Express,Delhi,Jaipur,4,4,0,1873,1,1,0.27,1.36
O380,Express,Delhivery,Hyderabad,Mumbai,2,5,3,1287,1,1,0.21,1.51
O381,Express,BlueDart,Lucknow,Kolkata,1,1,0,449,0,2,0.16,2.2
O382,Same-Day,Delhivery,Kolkata,Chennai,0,2,2,105,0,1,0.09,1.06
O383,Standard,Delhivery,Chennai,Kolkata,3,6,3,858,1,3,0.22,2.4
O384,Same-Day,BlueDart,Kolkata,Hyderabad,1,4,3,1912,1,2,0.27,2.64
O385,Standard,Ecom Express,Hyderabad,Kolkata,5,6,1,679,0,3,0.1,1.12
O386,Express,Ecom Express,Chennai,Chennai,3,3,0,1415,1,2,0.2,1.63
O387,Same-Day,BlueDart,Lucknow,Bangalore,1,1,0,1069,1,1,0.27,1.47
O388,Express,Delhivery,Jaipur,Chennai,3,6,3,1636,1,2,0.06,1.7
O389,Standard,BlueDart,Bangalore,Bangalore,5,6,1,619,0,1,0.22,1.68
O390,Express,BlueDart,Bangalore,Hyderabad,2,2,0,1893,1,3,0.08,1.31
O391,Same-Day,Ecom Express,Kolkata,Bangalore,0,2,2,1715,1,3,0.18,1.42
O392,Express,Ecom Express,Delhi,Jaipur,1,1,0,699,0,3,0.2,1.37
O393,Standard,Delhivery,Kolkata,Bangalore,5,5,0,852,1,2,0.26,1.61
O394,Standard,BlueDart,Delhi,Delhi,3,3,0,913,1,1,0.14,1.97
O395,Same-Day,BlueDart,Jaipur,Mumbai,0,0,0,425,0,3,0.27,1.23
O396,Express,Ecom Express,Chennai,Delhi,2,2,0,1826,1,1,0.19,1.62
O397,Same-Day,Delhivery,Chennai,Mumbai,1,2,1,1587,1,1,0.09,1.23
O398,Same-Day,Delhivery,Chennai,Mumbai,1,3,2,1130,1,3,0.11,1.14
O399,Standard,Delhivery,Mumbai,Delhi,3,3,0,969,1,2,0.06,1.85
O400,Same-Day,BlueDart,Hyderabad,Lucknow,1,3,2,1267,1,3,0.24,2.62
O401,Express,Ecom Express,Lucknow,Chennai,1,1,0,938,1,2,0.11,1.45
O402,Same-Day,BlueDart,Lucknow,Bangalore,1,3,2,1620,1,2,0.06,1.95
O403,Express,Delhivery,Jaipur,Chennai,3,5,2,1181,1,3,0.25,1.65
O404,Express,Delhivery,Delhi,Lucknow,3,5,2,851,1,2,0.15,1.68
O405,Same-Day,Delhivery,Lucknow,Jaipur,0,0,0,359,0,1,0.2,1.93
O406,Express,Ecom Express,Jaipur,Kolkata,1,1,0,1230,1,2,0.17,2.32
O407,Same-Day,BlueDart,Lucknow,Mumbai,0,0,0,932,1,1,0.1,2.75
O408,Same-Day,Ecom Express,Jaipur,Lucknow,1,3,2,187,0,1,0.26,1.12
O409,Standard,BlueDart,Jaipur,Mumbai,5,7,2,1777,1,3,0.13,1.77
O410,Standard,BlueDart,Jaipur,Kolkata,4,6,2,1142,1,1,0.12,2.75
O411,Standard,Ecom Express,Jaipur,Lucknow,4,4,0,1482,1,1,0.07,2.28
O412,Same-Day,Ecom Express,Lucknow,Chennai,0,1,1,935,1,2,0.14,1.37
O413,Standard,Ecom Express,Kolkata,Hyderabad,5,5,0,846,1,1,0.29,2.14
O414,Same-Day,Ecom Express,Chennai,Jaipur,0,0,0,295,0,2,0.18,2.05
O415,Same-Day,Ecom Express,Chennai,Jaipur,0,0,0,1405,1,3,0.06,1.69
O416,Same-Day,BlueDart,Chennai,Delhi,1,1,0,867,1,1,0.06,2.85
O417,Same-Day,Delhivery,Chennai,Jaipur,1,2,1,1189,1,3,0.21,1.57
O418,Standard,Delhivery,Mumbai,Delhi,5,6,1,568,0,3,0.09,2.18
O419,Express,Ecom Express,Bangalore,Lucknow,3,3,0,488,0,2,0.3,2.93
O420,Standard,Delhivery,Kolkata,Bangalore,6,7,1,1491,1,1,0.21,2.51
O421,Express,Ecom Express,Hyderabad,Mumbai,2,2,0,980,1,2,0.22,1.78
O422,Express,Ecom Express,Bangalore,Kolkata,2,2,0,787,0,1,0.28,2.27
O423,Express,Ecom Express,Jaipur,Mumbai,2,2,0,1648,1,2,0.24,2.5
O424,Same-Day,Delhivery,Bangalore,Hyderabad,0,1,1,1382,1,2,0.07,1.21
O425,Standard,Delhivery,Hyderabad,Lucknow,3,3,0,53,0,3,0.21,2.42
O426,Same-Day,Delhivery,Chennai,Lucknow,0,1,1,1840,1,2,0.17,2.87
O427,Standard,BlueDart,Jaipur,Mumbai,3,3,0,572,0,2,0.3,1.52
O428,Standard,Delhivery,Delhi,Hyderabad,6,8,2,370,0,3,0.24,1.44
O429,Standard,BlueDart,Lucknow,Delhi,3,4,1,149,0,1,0.27,1.3
O430,Standard,Delhivery,Lucknow,Chennai,5,6,1,1857,1,2,0.16,2.69
O431,Same-Day,BlueDart,Kolkata,Bangalore,1,3,2,253,0,3,0.13,1.11
O432,Standard,Ecom Express,Hyderabad,Kolkata,6,6,0,1562,1,1,0.19,2.94
O433,Same-Day,Ecom Express,Hyderabad,Chennai,1,1,0,1001,1,1,0.06,1.05
O434,Same-Day,BlueDart,Bangalore,Jaipur,1,3,2,1028,1,1,0.13,1.68
O435,Same-Day,Ecom Express,Delhi,Kolkata,1,3,2,1930,1,3,0.19,2.85
O436,Standard,Delhivery,Hyderabad,Kolkata,6,6,0,1862,1,3,0.21,1.03
O437,Same-Day,Delhivery,Mumbai,Bangalore,0,0,0,1715,1,2,0.2,2.23
O438,Same-Day,Ecom Express,Delhi,Jaipur,1,3,2,669,0,2,0.26,2.59
O439,Express,Ecom Express,Kolkata,Jaipur,1,4,3,1556,1,3,0.09,1.49
O440,Standard,Delhivery,Bangalore,Jaipur,3,3,0,1806,1,1,0.28,2.41
O441,Standard,Ecom Express,Lucknow,Chennai,4,4,0,298,0,2,0.11,1.35
O442,Express,BlueDart,Kolkata,Lucknow,3,6,3,1951,1,2,0.05,1.47
O443,Same-Day,Ecom Express,Hyderabad,Bangalore,0,0,0,955,1,2,0.06,1.23
O444,Standard,BlueDart,Hyderabad,Jaipur,3,3,0,115,0,2,0.11,2.23
O445,Standard,Ecom Express,Mumbai,Jaipur,4,4,0,1613,1,1,0.27,2.44
O446,Same-Day,BlueDart,Hyderabad,Jaipur,1,1,0,476,0,1,0.11,1.83
O447,Same-Day,Delhivery,Hyderabad,Kolkata,1,2,1,116,0,3,0.16,1.77
O448,Express,Delhivery,Bangalore,Lucknow,2,2,0,419,0,2,0.08,2.7
O449,Same-Day,Ecom Express,Delhi,Lucknow,0,2,2,1621,1,3,0.29,2.71
O450,Same-Day,Delhivery,Jaipur,Jaipur,1,2,1,1719,1,3,0.27,1.5
O451,Same-Day,Delhivery,Lucknow,Delhi,0,1,1,860,1,3,0.24,1.07
O452,Express,Delhivery,Jaipur,Bangalore,1,2,1,175,0,1,0.08,1.59
O453,Express,Ecom Express,Bangalore,Lucknow,1,1,0,1445,1,2,0.17,1.28
O454,Express,Ecom Express,Mumbai,Mumbai,3,3,0,1302,1,2,0.27,1.67
O455,Same-Day,Ecom Express,Kolkata,Jaipur,0,0,0,1618,1,3,0.28,2.03
O456,Express,BlueDart,Delhi,Chennai,2,3,1,1272,1,3,0.19,1.13
O457,Same-Day,Ecom Express,Hyderabad,Lucknow,1,3,2,1515,1,3,0.24,1.64
O458,Standard,BlueDart,Mumbai,Mumbai,3,4,1,768,0,2,0.23,2.36
O459,Same-Day,BlueDart,Mumbai,Lucknow,0,1,1,390,0,1,0.15,1.36
O460,Same-Day,Delhivery,Bangalore,Jaipur,0,0,0,1021,1,2,0.15,2.36
O461,Same-Day,Delhivery,Hyderabad,Kolkata,0,3,3,602,0,3,0.21,1.82
O462,Same-Day,Delhivery,Chennai,Delhi,1,1,0,942,1,1,0.25,1.45
O463,Express,Delhivery,Chennai,Hyderabad,2,3,1,1963,1,1,0.29,2.68
O464,Same-Day,Delhivery,Hyderabad,Jaipur,0,0,0,907,1,3,0.23,2.33
O465,Standard,BlueDart,Lucknow,Mumbai,5,5,0,253,0,1,0.29,2.86
O466,Express,BlueDart,Delhi,Jaipur,3,4,1,1449,1,3,0.23,2.84
O467,Standard,Ecom Express,Hyderabad,Mumbai,3,4,1,635,0,2,0.14,1.65
O468,Express,BlueDart,Mumbai,Delhi,1,1,0,51,0,3,0.15,1.98
O469,Standard,Delhivery,Chennai,Chennai,6,7,1,762,0,2,0.14,2.96
O470,Express,Ecom Express,Jaipur,Lucknow,2,2,0,596,0,3,0.27,1.28
O471,Express,Ecom Express,Jaipur,Jaipur,3,6,3,691,0,1,0.05,2.28
O472,Same-Day,BlueDart,Chennai,Jaipur,0,2,2,413,0,3,0.17,2.65
O473,Express,Delhivery,Chennai,Bangalore,1,1,0,59,0,2,0.29,2.67
O474,Standard,Delhivery,Bangalore,Jaipur,6,6,0,1862,1,1,0.24,1.99
O475,Express,Ecom Express,Lucknow,Hyderabad,3,3,0,898,1,3,0.25,1.75
O476,Standard,Ecom Express,Delhi,Jaipur,4,5,1,659,0,2,0.09,1.55
O477,Express,Ecom Express,Hyderabad,Hyderabad,3,4,1,1313,1,3,0.1,1.19
O478,Express,BlueDart,Mumbai,Jaipur,2,5,3,1408,1,3,0.2,2.65
O479,Express,Delhivery,Mumbai,Mumbai,2,4,2,701,0,1,0.09,1.44
O480,Same-Day,Delhivery,Mumbai,Kolkata,0,1,1,859,1,1,0.28,1.96
O481,Same-Day,Delhivery,Mumbai,Hyderabad,1,3,2,357,0,1,0.08,2.39
O482,Standard,Delhivery,Mumbai,Hyderabad,3,4,1,875,1,1,0.24,2.51
O483,Same-Day,BlueDart,Bangalore,Chennai,0,0,0,965,1,1,0.13,1.02
O484,Standard,Delhivery,Delhi,Hyderabad,4,4,0,1378,1,3,0.29,2.9
O485,Same-Day,Delhivery,Bangalore,Jaipur,0,0,0,1039,1,3,0.1,1.38
O486,Standard,Ecom Express,Lucknow,Jaipur,4,6,2,1890,1,2,0.22,1.37
O487,Same-Day,Delhivery,Lucknow,Kolkata,0,2,2,839,1,1,0.18,1.99
O488,Express,BlueDart,Chennai,Chennai,2,4,2,241,0,3,0.29,1.89
O489,Standard,Delhivery,Bangalore,Delhi,6,7,1,1928,1,3,0.17,1.21
O490,Standard,Delhivery,Delhi,Lucknow,6,7,1,825,1,1,0.14,1.4
O491,Express,Ecom Express,Chennai,Lucknow,3,4,1,1027,1,3,0.29,1.71
O492,Express,Delhivery,Chennai,Kolkata,1,1,0,1577,1,2,0.17,2.26
O493,Express,BlueDart,Kolkata,Hyderabad,3,6,3,59,0,1,0.13,2.25
O494,Standard,Ecom Express,Chennai,Mumbai,5,6,1,1360,1,3,0.14,2.72
O495,Express,BlueDart,Lucknow,Jaipur,2,2,0,649,0,1,0.06,2.11
O496,Standard,Delhivery,Lucknow,Kolkata,5,6,1,1470,1,3,0.19,2.08
O497,Standard,BlueDart,Kolkata,Jaipur,6,6,0,544,0,2,0.13,1.06
O498,Same-Day,BlueDart,Jaipur,Lucknow,0,0,0,1572,1,1,0.16,2.98
O499,Standard,Ecom Express,Mumbai,Bangalore,5,7,2,1218,1,2,0.08,1.34
O500,Same-Day,BlueDart,Bangalore,Mumbai,1,2,1,551,0,2,0.14,1.78
O501,Express,BlueDart,Delhi,Kolkata,3,4,1,1666,1,3,0.12,2.94
O502,Standard,Ecom Express,Jaipur,Mumbai,5,6,1,548,0,1,0.21,2.92
O503,Same-Day,Delhivery,Chennai,Bangalore,1,4,3,879,1,3,0.25,1.87
O504,Same-Day,Delhivery,Bangalore,Lucknow,1,1,0,1380,1,3,0.23,2.73
O505,Same-Day,Ecom Express,Bangalore,Bangalore,1,1,0,1919,1,3,0.1,1.92
O506,Express,Delhivery,Hyderabad,Hyderabad,2,2,0,1766,1,2,0.12,1.57
O507,Express,Delhivery,Hyderabad,Kolkata,1,2,1,237,0,2,0.17,2.12
O508,Express,BlueDart,Delhi,Bangalore,1,1,0,64,0,3,0.26,2.93
O509,Same-Day,BlueDart,Mumbai,Jaipur,1,2,1,1780,1,2,0.29,2.45
O510,Same-Day,Delhivery,Mumbai,Lucknow,1,1,0,1021,1,2,0.13,2.17
O511,Standard,BlueDart,Lucknow,Chennai,4,4,0,223,0,2,0.11,2.18
O512,Same-Day,BlueDart,Delhi,Lucknow,1,1,0,977,1,2,0.17,1.74
O513,Same-Day,Ecom Express,Hyderabad,Lucknow,0,2,2,1419,1,2,0.19,1.62
O514,Standard,BlueDart,Chennai,Chennai,6,6,0,800,0,2,0.07,2.65
O515,Express,BlueDart,Mumbai,Lucknow,3,3,0,837,1,2,0.17,1.83
O516,Same-Day,BlueDart,Kolkata,Hyderabad,1,1,0,1041,1,2,0.22,2.52
O517,Express,Delhivery,Delhi,Bangalore,1,1,0,1291,1,1,0.18,2.94
O518,Express,Ecom Express,Kolkata,Jaipur,3,3,0,278,0,2,0.1,1.83
O519,Standard,BlueDart,Hyderabad,Delhi,4,4,0,1862,1,2,0.23,1.34
O520,Standard,Delhivery,Bangalore,Lucknow,5,5,0,353,0,3,0.18,2.55
O521,Same-Day,BlueDart,Chennai,Lucknow,0,0,0,395,0,3,0.17,1.26
O522,Same-Day,Delhivery,Chennai,Jaipur,0,0,0,861,1,2,0.11,1.9
O523,Standard,Ecom Express,Jaipur,Hyderabad,6,6,0,277,0,3,0.1,1.77
O524,Standard,Delhivery,Lucknow,Jaipur,3,5,2,111,0,2,0.3,2.88
O525,Same-Day,Ecom Express,Kolkata,Chennai,1,1,0,624,0,1,0.29,2.12
O526,Express,Delhivery,Kolkata,Mumbai,2,4,2,1802,1,3,0.18,1.28
O527,Express,BlueDart,Chennai,Chennai,3,3,0,743,0,3,0.26,2.85
O528,Same-Day,Ecom Express,Lucknow,Lucknow,1,2,1,1569,1,1,0.1,1.11
O529,Same-Day,Delhivery,Lucknow,Jaipur,1,3,2,898,1,2,0.3,2.12
O530,Express,Delhivery,Delhi,Jaipur,1,1,0,422,0,3,0.18,1.55
O531,Same-Day,Delhivery,Lucknow,Kolkata,0,0,0,857,1,3,0.07,1.66
O532,Express,BlueDart,Delhi,Jaipur,3,3,0,1907,1,1,0.07,2.66
O533,Same-Day,Ecom Express,Lucknow,Kolkata,0,1,1,679,0,2,0.29,3.0
O534,Express,Delhivery,Jaipur,Delhi,2,2,0,1639,1,1,0.15,1.36
O535,Express,Ecom Express,Delhi,Lucknow,2,2,0,588,0,1,0.12,2.6
O536,Same-Day,Delhivery,Lucknow,Chennai,0,2,2,1709,1,2,0.27,1.95
O537,Express,BlueDart,Mumbai,Mumbai,3,3,0,386,0,1,0.18,2.95
O538,Same-Day,Delhivery,Lucknow,Lucknow,0,0,0,600,0,2,0.09,1.26
O539,Same-Day,Delhivery,Mumbai,Delhi,0,3,3,1133,1,3,0.16,1.19
O540,Same-Day,BlueDart,Delhi,Jaipur,0,0,0,238,0,1,0.26,1.09
O541,Same-Day,Ecom Express,Chennai,Mumbai,1,2,1,1556,1,2,0.29,2.74
O542,Same-Day,BlueDart,Bangalore,Kolkata,1,4,3,1790,1,1,0.15,1.03
O543,Same-Day,Ecom Express,Kolkata,Jaipur,1,1,0,625,0,3,0.22,2.38
O544,Standard,Ecom Express,Hyderabad,Kolkata,4,5,1,234,0,1,0.1,2.3
O545,Standard,BlueDart,Jaipur,Kolkata,5,5,0,1581,1,1,0.08,2.8
O546,Express,Ecom Express,Jaipur,Mumbai,3,5,2,501,0,1,0.13,1.21
O547,Same-Day,BlueDart,Lucknow,Bangalore,1,1,0,80,0,1,0.23,2.06
O548,Same-Day,BlueDart,Kolkata,Kolkata,1,1,0,1825,1,2,0.22,1.04
O549,Express,Ecom Express,Kolkata,Delhi,1,2,1,1044,1,3,0.26,2.43
O550,Same-Day,Delhivery,Hyderabad,Jaipur,1,1,0,1635,1,2,0.22,1.17
O551,Same-Day,BlueDart,Chennai,Jaipur,1,1,0,211,0,1,0.1,1.09
O552,Standard,Ecom Express,Bangalore,Jaipur,4,4,0,1700,1,1,0.13,1.23
O553,Express,Delhivery,Chennai,Hyderabad,2,3,1,1612,1,1,0.26,2.75
O554,Express,Ecom Express,Mumbai,Jaipur,1,1,0,221,0,3,0.06,1.21
O555,Same-Day,Ecom Express,Lucknow,Mumbai,1,2,1,1455,1,3,0.27,1.31
O556,Express,Delhivery,Lucknow,Mumbai,2,4,2,1580,1,2,0.12,1.34
O557,Same-Day,Ecom Express,Jaipur,Chennai,0,0,0,315,0,1,0.08,1.86
O558,Express,Ecom Express,Mumbai,Delhi,1,2,1,1582,1,1,0.13,1.8
O559,Same-Day,Ecom Express,Chennai,Kolkata,0,1,1,1853,1,2,0.15,2.36
O560,Standard,Delhivery,Jaipur,Kolkata,5,5,0,1848,1,2,0.21,2.78
O561,Express,BlueDart,Mumbai,Lucknow,3,3,0,833,1,1,0.18,1.78
O562,Standard,Ecom Express,Delhi,Mumbai,5,6,1,1072,1,1,0.06,2.59
O563,Express,BlueDart,Chennai,Chennai,3,3,0,231,0,3,0.18,1.25
O564,Same-Day,Delhivery,Hyderabad,Bangalore,0,0,0,933,1,2,0.12,2.33
O565,Same-Day,Ecom Express,Hyderabad,Bangalore,0,0,0,220,0,2,0.16,1.29
O566,Standard,BlueDart,Jaipur,Chennai,6,6,0,444,0,3,0.19,2.56
O567,Same-Day,Delhivery,Delhi,Hyderabad,1,1,0,1503,1,3,0.08,2.42
O568,Same-Day,Ecom Express,Delhi,Hyderabad,0,1,1,937,1,3,0.14,2.9
O569,Express,BlueDart,Chennai,Jaipur,1,3,2,1075,1,2,0.13,1.97
O570,Express,Ecom Express,Lucknow,Bangalore,2,3,1,446,0,1,0.08,1.7
O571,Express,Ecom Express,Delhi,Hyderabad,2,3,1,1605,1,1,0.18,1.92
O572,Same-Day,BlueDart,Kolkata,Chennai,1,2,1,798,0,3,0.06,2.34
O573,Standard,Ecom Express,Mumbai,Jaipur,5,5,0,1154,1,1,0.29,2.08
O574,Same-Day,Ecom Express,Delhi,Kolkata,0,0,0,251,0,1,0.12,1.41
O575,Same-Day,BlueDart,Bangalore,Jaipur,1,2,1,827,1,2,0.16,1.83
O576,Standard,Delhivery,Delhi,Mumbai,3,3,0,1114,1,2,0.24,1.31
O577,Express,BlueDart,Jaipur,Hyderabad,1,2,1,60,0,1,0.13,1.83
O578,Standard,Delhivery,Lucknow,Lucknow,4,5,1,1545,1,3,0.24,1.77
O579,Same-Day,BlueDart,Hyderabad,Mumbai,1,4,3,139,0,1,0.12,2.93
O580,Standard,Delhivery,Hyderabad,Jaipur,5,7,2,1168,1,1,0.14,2.97
O581,Standard,Ecom Express,Chennai,Hyderabad,3,3,0,1669,1,3,0.29,1.0
O582,Express,Ecom Express,Chennai,Chennai,2,3,1,1730,1,1,0.09,2.07
O583,Standard,BlueDart,Jaipur,Kolkata,4,6,2,1489,1,1,0.2,2.91
O584,Express,BlueDart,Kolkata,Kolkata,2,5,3,508,0,1,0.16,2.2
O585,Express,Delhivery,Jaipur,Jaipur,1,1,0,1851,1,3,0.27,2.41
O586,Standard,BlueDart,Kolkata,Mumbai,6,7,1,1381,1,2,0.09,2.54
O587,Standard,BlueDart,Kolkata,Jaipur,4,4,0,1526,1,1,0.07,2.23
O588,Express,Ecom Express,Hyderabad,Chennai,2,5,3,1857,1,1,0.1,2.64
O589,Express,Ecom Express,Delhi,Hyderabad,1,1,0,1135,1,1,0.2,2.49
O590,Same-Day,Delhivery,Chennai,Lucknow,1,2,1,397,0,3,0.19,1.91
O591,Express,Ecom Express,Lucknow,Bangalore,2,2,0,566,0,2,0.14,2.52
O592,Express,Delhivery,Bangalore,Hyderabad,1,2,1,807,1,3,0.11,2.38
O593,Express,Delhivery,Lucknow,Bangalore,1,2,1,1287,1,2,0.25,2.19
O594,Express,Delhivery,Kolkata,Mumbai,1,3,2,1968,1,3,0.25,2.89
O595,Express,Delhivery,Bangalore,Jaipur,3,4,1,260,0,2,0.13,2.7
O596,Same-Day,Delhivery,Bangalore,Jaipur,1,2,1,139,0,2,0.26,1.8
O597,Same-Day,BlueDart,Mumbai,Jaipur,0,2,2,933,1,2,0.21,2.35
O598,Standard,Ecom Express,Mumbai,Bangalore,3,3,0,215,0,3,0.25,1.39
O599,Express,Delhivery,Hyderabad,Mumbai,2,3,1,1489,1,1,0.25,1.12
O600,Express,Delhivery,Delhi,Kolkata,2,2,0,1200,1,2,0.13,1.69
O601,Same-Day,Ecom Express,Bangalore,Hyderabad,0,0,0,122,0,2,0.14,2.95
O602,Same-Day,BlueDart,Kolkata,Jaipur,1,1,0,1427,1,3,0.19,1.67
