order_id,shipping_mode,courier_partner,warehouse_city,delivery_city,expected_delivery_days,actual_delivery_days,delivery_delay,distance_km,is_remote_area,delivery_attempts,courier_delay_rate,warehouse_processing_time
O305,Same-Day,BlueDart,Hyderabad,Delhi,1,1,0,1954,1,2,0.3,2.17
O306,Express,Ecom Express,Mumbai,Lucknow,2,2,0,1106,1,2,0.29,2.46
O307,Standard,Ecom Express,Chennai,Bangalore,5,6,1,1180,1,3,0.28,1.58
O308,Standard,Delhivery,Kolkata,Mumbai,5,6,1,1965,1,2,0.21,1.72
O309,Standard,BlueDart,Lucknow,Hyderabad,5,6,1,1241,1,1,0.36,1.12
O310,Standard,Ecom Express,Kolkata,Lucknow,3,3,0,1970,1,3,0.07,1.15
O311,Standard,Ecom Express,Hyderabad,Kolkata,4,4,0,1640,1,1,0.24,1.86
O312,Standard,Ecom Express,Jaipur,Hyderabad,5,5,0,154,0,1,0.15,1.59
O313,Express,Ecom Express,Kolkata,Jaipur,1,1,0,466,0,3,0.16,2.33
O314,Same-Day,Ecom Express,Bangalore,Hyderabad,0,0,0,391,0,1,0.19,2.91
O315,Express,Delhivery,Kolkata,Lucknow,3,3,0,432,0,1,0.08,2.8
O316,Standard,BlueDart,Lucknow,Lucknow,3,4,1,914,1,2,0.2,2.54
O317,Express,Delhivery,Lucknow,Mumbai,1,1,0,1042,1,3,0.2,2.5
O318,Express,Delhivery,Bangalore,Chennai,1,2,1,1642,1,2,0.35,1.8
O319,Standard,Delhivery,Jaipur,Delhi,3,3,0,894,1,2,0.05,2.93
O320,Standard,Delhivery,Lucknow,Bangalore,4,5,1,1740,1,1,0.17,2.6
O321,Standard,Ecom Express,Delhi,Lucknow,4,4,0,863,1,2,0.27,1.22
O322,Standard,Delhivery,Bangalore,Kolkata,5,5,0,831,1,2,0.06,1.94
O323,Standard,BlueDart,Hyderabad,Chennai,6,6,0,1566,1,1,0.15,1.13
O324,Standard,BlueDart,Delhi,Chennai,6,6,0,280,0,2,0.21,1.73
O325,Standard,Delhivery,Hyderabad,Delhi,6,7,1,1538,1,3,0.17,1.19
O326,Express,BlueDart,Chennai,Hyderabad,1,1,0,468,0,1,0.13,1.75
O327,Standard,BlueDart,Kolkata,Mumbai,6,10,4,1299,1,1,0.29,1.97
O328,Express,Ecom Express,Chennai,Delhi,2,3,1,930,1,3,0.34,2.85
O329,Standard,BlueDart,Jaipur,Chennai,6,8,2,1363,1,3,0.16,2.09
O330,Standard,BlueDart,Mumbai,Mumbai,3,4,1,1132,1,3,0.2,2.64
O331,Express,Ecom Express,Bangalore,Mumbai,1,1,0,411,0,3,0.14,1.46
O332,Standard,Delhivery,Jaipur,Lucknow,3,5,2,1398,1,1,0.22,2.92
O333,Standard,BlueDart,Chennai,Mumbai,6,8,2,963,1,1,0.38,2.23
O334,Standard,BlueDart,Delhi,Hyderabad,4,4,0,299,0,3,0.15,2.18
O335,Standard,Ecom Express,Delhi,Kolkata,4,5,1,1977,1,1,0.26,2.34
O336,Standard,BlueDart,Chennai,Mumbai,5,7,2,1078,1,1,0.29,2.22
O337,Express,Ecom Express,Lucknow,Bangalore,2,3,1,1949,1,2,0.3,2.75
O338,Express,Delhivery,Lucknow,Kolkata,2,2,0,465,0,3,0.29,1.84
O339,Standard,Delhivery,Bangalore,Mumbai,5,5,0,1316,1,1,0.23,1.97
O340,Standard,Ecom Express,Jaipur,Bangalore,5,6,1,217,0,3,0.28,2.85
O341,Standard,Ecom Express,Jaipur,Kolkata,3,5,2,1183,1,2,0.33,1.08
O342,Standard,Delhivery,Hyderabad,Hyderabad,3,3,0,1930,1,3,0.1,2.26
O343,Express,BlueDart,Kolkata,Mumbai,1,2,1,1498,1,1,0.22,2.57
O344,Standard,BlueDart,Kolkata,Lucknow,4,5,1,433,0,1,0.36,2.71
O345,Standard,BlueDart,Lucknow,Lucknow,5,5,0,1702,1,3,0.1,1.77
O346,Standard,BlueDart,Bangalore,Kolkata,5,7,2,695,0,1,0.2,1.62
O347,Standard,Delhivery,Mumbai,Mumbai,5,6,1,1554,1,3,0.3,2.75
O348,Standard,BlueDart,Mumbai,Lucknow,5,6,1,817,1,2,0.4,1.89
O349,Standard,Delhivery,Lucknow,Mumbai,5,5,0,58,0,3,0.25,1.29
O350,Standard,BlueDart,Delhi,Kolkata,6,8,2,1721,1,3,0.3,2.25
O351,Standard,Ecom Express,Kolkata,Chennai,5,5,0,888,1,1,0.29,1.27
O352,Express,Delhivery,Hyderabad,Mumbai,1,2,1,1883,1,3,0.24,2.4
O353,Standard,Ecom Express,Jaipur,Mumbai,6,6,0,556,0,1,0.29,1.34
O354,Standard,Ecom Express,Chennai,Lucknow,5,5,0,981,1,3,0.11,2.79
O355,Standard,BlueDart,Chennai,Hyderabad,6,6,0,1447,1,3,0.22,1.61
O356,Standard,Ecom Express,Bangalore,Bangalore,6,7,1,300,0,3,0.34,2.17
O357,Standard,Delhivery,Lucknow,Hyderabad,6,8,2,1500,1,3,0.18,1.18
O358,Express,BlueDart,Delhi,Chennai,2,2,0,785,0,3,0.16,1.5
O359,Standard,Ecom Express,Chennai,Bangalore,4,6,2,724,0,1,0.37,1.12
O360,Standard,Delhivery,Hyderabad,Mumbai,3,10,7,350,0,3,0.31,1.36
O361,Same-Day,Ecom Express,Delhi,Jaipur,1,1,0,1180,1,2,0.06,1.08
O362,Standard,Delhivery,Mumbai,Delhi,5,5,0,1919,1,2,0.1,1.31
O363,Standard,BlueDart,Delhi,Delhi,6,7,1,1610,1,1,0.39,1.98
O364,Same-Day,Ecom Express,Jaipur,Hyderabad,0,1,1,1741,1,3,0.31,1.57
O365,Standard,Delhivery,Lucknow,Chennai,5,6,1,1938,1,1,0.23,1.97
O366,Standard,Ecom Express,Delhi,Mumbai,3,4,1,1085,1,3,0.23,1.1
O367,Standard,Ecom Express,Delhi,Jaipur,6,6,0,390,0,3,0.14,2.4
O368,Standard,Ecom Express,Bangalore,Chennai,4,4,0,1464,1,1,0.28,1.41
O369,Express,BlueDart,Hyderabad,Mumbai,1,1,0,1857,1,2,0.28,1.8
O370,Standard,Delhivery,Chennai,Lucknow,5,7,2,1811,1,2,0.32,1.83
O371,Standard,BlueDart,Delhi,Chennai,6,6,0,524,0,3,0.22,1.14
O372,Express,Ecom Express,Jaipur,Lucknow,1,1,0,380,0,2,0.18,1.57
O373,Express,Delhivery,Bangalore,Lucknow,2,2,0,1690,1,2,0.17,1.22
O374,Standard,Delhivery,Hyderabad,Chennai,4,5,1,897,1,1,0.33,1.09
O375,Express,BlueDart,Jaipur,Mumbai,2,2,0,1892,1,1,0.29,2.01
O376,Standard,Ecom Express,Chennai,Kolkata,5,5,0,1352,1,3,0.09,2.09
O377,Express,BlueDart,Bangalore,Lucknow,2,2,0,1065,1,1,0.28,2.37
O378,Express,Ecom Express,Mumbai,Mumbai,2,3,1,1579,1,1,0.31,2.82
O379,Express,Ecom Express,Chennai,Mumbai,3,3,0,1266,1,2,0.3,2.27
O380,Standard,BlueDart,Delhi,Chennai,6,6,0,1103,1,2,0.24,1.86
O381,Express,BlueDart,Hyderabad,Chennai,3,5,2,1806,1,2,0.26,1.84
O382,Express,Delhivery,Hyderabad,Lucknow,2,4,2,696,0,3,0.2,2.75
O383,Express,Ecom Express,Lucknow,Mumbai,2,3,1,772,0,2,0.38,2.91
O384,Standard,BlueDart,Delhi,Delhi,4,5,1,696,0,2,0.16,1.41
O385,Standard,BlueDart,Lucknow,Chennai,4,4,0,1318,1,1,0.27,1.26
O386,Standard,Delhivery,Kolkata,Mumbai,3,3,0,1616,1,2,0.1,1.3
O387,Standard,BlueDart,Chennai,Lucknow,5,5,0,1199,1,1,0.25,1.32
O388,Express,Ecom Express,Chennai,Jaipur,3,4,1,1869,1,3,0.36,1.5
O389,Express,BlueDart,Delhi,Hyderabad,2,2,0,203,0,1,0.2,2.98
O390,Express,BlueDart,Kolkata,Mumbai,3,3,0,377,0,1,0.27,1.14
O391,Express,BlueDart,Chennai,Bangalore,1,1,0,232,0,3,0.25,2.57
O392,Standard,Ecom Express,Chennai,Mumbai,3,3,0,1278,1,3,0.28,1.05
O393,Standard,Ecom Express,Lucknow,Mumbai,5,6,1,543,0,3,0.17,2.1
O394,Standard,BlueDart,Jaipur,Kolkata,3,3,0,1509,1,1,0.22,1.54
O395,Standard,Delhivery,Lucknow,Lucknow,6,6,0,1453,1,2,0.12,2.83
O396,Standard,Delhivery,Kolkata,Chennai,3,3,0,52,0,1,0.09,2.6
O397,Same-Day,Ecom Express,Lucknow,Lucknow,0,0,0,1513,1,3,0.27,2.57
O398,Express,Ecom Express,Mumbai,Mumbai,3,4,1,289,0,1,0.26,2.37
O399,Express,BlueDart,Delhi,Kolkata,2,2,0,661,0,2,0.12,2.35
O400,Standard,Delhivery,Mumbai,Jaipur,3,3,0,365,0,3,0.24,1.38
O401,Express,Ecom Express,Chennai,Bangalore,1,1,0,813,1,1,0.16,2.65
O402,Same-Day,Delhivery,Jaipur,Lucknow,1,1,0,1549,1,1,0.22,2.8
O403,Standard,Ecom Express,Mumbai,Mumbai,5,7,2,1209,1,3,0.22,2.68
O404,Standard,Delhivery,Hyderabad,Mumbai,5,5,0,1028,1,3,0.09,2.38
O405,Express,BlueDart,Delhi,Jaipur,2,2,0,1896,1,1,0.23,1.77
O406,Standard,Delhivery,Delhi,Chennai,6,7,1,1787,1,3,0.39,1.43
O407,Standard,Delhivery,Lucknow,Hyderabad,5,11,6,410,0,3,0.33,1.87
O408,Standard,BlueDart,Delhi,Jaipur,5,6,1,1974,1,1,0.28,1.99
O409,Same-Day,Ecom Express,Mumbai,Jaipur,1,1,0,1298,1,3,0.08,1.56
O410,Standard,Delhivery,Kolkata,Hyderabad,5,6,1,1162,1,3,0.21,2.74
O411,Standard,BlueDart,Hyderabad,Jaipur,5,5,0,1141,1,3,0.2,1.47
O412,Standard,Delhivery,Lucknow,Hyderabad,3,4,1,646,0,2,0.3,2.78
O413,Express,Delhivery,Bangalore,Bangalore,2,4,2,1462,1,2,0.24,2.24
O414,Express,Delhivery,Mumbai,Lucknow,2,3,1,997,1,2,0.33,2.47
O415,Express,BlueDart,Chennai,Chennai,2,2,0,513,0,1,0.09,1.05
O416,Standard,Delhivery,Lucknow,Lucknow,3,3,0,759,0,2,0.08,1.55
O417,Standard,Ecom Express,Lucknow,Hyderabad,5,5,0,338,0,2,0.09,2.66
O418,Standard,BlueDart,Bangalore,Mumbai,5,5,0,815,1,3,0.06,2.43
O419,Express,BlueDart,Kolkata,Bangalore,1,1,0,315,0,2,0.07,1.69
O420,Express,Delhivery,Lucknow,Hyderabad,3,4,1,857,1,1,0.18,2.82
O421,Standard,Delhivery,Hyderabad,Mumbai,3,3,0,112,0,1,0.29,1.28
O422,Standard,BlueDart,Mumbai,Lucknow,3,3,0,1049,1,1,0.1,1.07
O423,Same-Day,BlueDart,Hyderabad,Mumbai,1,2,1,1442,1,1,0.28,2.83
O424,Same-Day,BlueDart,Chennai,Jaipur,1,1,0,332,0,2,0.08,1.57
O425,Express,Delhivery,Chennai,Bangalore,1,1,0,383,0,3,0.22,2.77
O426,Standard,BlueDart,Bangalore,Hyderabad,4,4,0,1165,1,1,0.26,2.72
O427,Same-Day,Ecom Express,Chennai,Kolkata,1,1,0,942,1,3,0.26,1.5
O428,Express,BlueDart,Jaipur,Jaipur,3,3,0,107,0,3,0.19,1.32
O429,Standard,Delhivery,Mumbai,Kolkata,6,7,1,1524,1,2,0.19,1.91
O430,Standard,Delhivery,Lucknow,Hyderabad,6,9,3,362,0,1,0.33,1.31
O431,Standard,Ecom Express,Bangalore,Jaipur,3,5,2,1023,1,3,0.17,2.54
O432,Express,Delhivery,Lucknow,Lucknow,1,1,0,1647,1,1,0.3,1.09
O433,Express,Delhivery,Chennai,Delhi,3,3,0,1954,1,2,0.07,1.73
O434,Standard,BlueDart,Delhi,Lucknow,5,5,0,1492,1,3,0.15,1.93
O435,Standard,Delhivery,Kolkata,Delhi,6,7,1,1388,1,2,0.31,1.9
O436,Express,Ecom Express,Delhi,Mumbai,2,3,1,1042,1,3,0.18,2.63
O437,Standard,Ecom Express,Mumbai,Lucknow,3,4,1,1691,1,3,0.15,2.87
O438,Standard,BlueDart,Jaipur,Chennai,5,5,0,1006,1,1,0.19,2.5
O439,Standard,Delhivery,Mumbai,Lucknow,4,5,1,1316,1,2,0.19,1.14
O440,Standard,Delhivery,Chennai,Kolkata,4,4,0,1114,1,1,0.1,2.66
O441,Same-Day,Ecom Express,Chennai,Chennai,1,1,0,1952,1,2,0.15,1.42
O442,Standard,Ecom Express,Lucknow,Jaipur,3,5,2,1395,1,2,0.34,2.54
O443,Express,BlueDart,Chennai,Chennai,3,3,0,1009,1,3,0.07,1.49
O444,Standard,Ecom Express,Lucknow,Mumbai,6,7,1,1539,1,1,0.3,1.19
O445,Standard,Ecom Express,Bangalore,Mumbai,6,8,2,146,0,2,0.3,2.4
O446,Standard,Delhivery,Mumbai,Hyderabad,5,7,2,1753,1,1,0.27,1.5
O447,Standard,Delhivery,Lucknow,Delhi,3,3,0,624,0,3,0.29,1.23
O448,Express,BlueDart,Mumbai,Mumbai,2,2,0,1021,1,2,0.17,1.56
O449,Express,Delhivery,Delhi,Lucknow,1,1,0,543,0,1,0.06,1.17
O450,Express,Delhivery,Jaipur,Bangalore,3,3,0,1123,1,1,0.19,1.46
O451,Standard,BlueDart,Bangalore,Kolkata,3,3,0,766,0,2,0.27,1.27
O452,Standard,Ecom Express,Mumbai,Jaipur,4,5,1,1364,1,1,0.32,2.72
O453,Standard,BlueDart,Jaipur,Delhi,4,5,1,510,0,1,0.34,1.09
O454,Standard,Ecom Express,Delhi,Hyderabad,4,6,2,1380,1,2,0.3,2.58
O455,Same-Day,Delhivery,Jaipur,Chennai,0,0,0,1231,1,1,0.19,2.41
O456,Express,BlueDart,Kolkata,Kolkata,2,2,0,573,0,2,0.26,1.94
O457,Standard,Ecom Express,Mumbai,Jaipur,6,7,1,695,0,2,0.31,2.87
O458,Standard,BlueDart,Hyderabad,Chennai,5,5,0,1903,1,2,0.18,1.82
O459,Standard,Ecom Express,Kolkata,Jaipur,4,5,1,1647,1,1,0.35,2.16
O460,Standard,BlueDart,Kolkata,Jaipur,4,4,0,426,0,1,0.15,2.43
O461,Standard,BlueDart,Bangalore,Bangalore,4,6,2,526,0,1,0.2,2.87
O462,Express,BlueDart,Mumbai,Hyderabad,3,3,0,1167,1,2,0.16,1.63
O463,Standard,Delhivery,Mumbai,Chennai,3,3,0,89,0,3,0.22,1.41
O464,Standard,Delhivery,Hyderabad,Bangalore,3,3,0,696,0,3,0.2,2.5
O465,Standard,Delhivery,Bangalore,Chennai,4,4,0,52,0,1,0.07,2.48
O466,Standard,Delhivery,Chennai,Mumbai,3,3,0,509,0,1,0.05,2.34
O467,Express,Delhivery,Jaipur,Jaipur,2,3,1,442,0,3,0.34,1.05
O468,Standard,Ecom Express,Jaipur,Chennai,6,6,0,1622,1,2,0.2,1.75
O469,Same-Day,Delhivery,Chennai,Kolkata,0,1,1,1618,1,1,0.24,2.76
O470,Same-Day,Ecom Express,Kolkata,Bangalore,0,0,0,1326,1,2,0.15,1.98
O471,Express,Delhivery,Delhi,Lucknow,2,2,0,527,0,1,0.26,2.29
O472,Standard,Ecom Express,Bangalore,Delhi,6,10,4,751,0,2,0.17,2.86
O473,Standard,Ecom Express,Mumbai,Delhi,6,6,0,575,0,1,0.27,2.24
O474,Standard,Delhivery,Mumbai,Chennai,5,5,0,1127,1,1,0.24,1.54
O475,Express,Delhivery,Bangalore,Mumbai,3,3,0,1563,1,2,0.26,2.53
O476,Standard,Ecom Express,Kolkata,Hyderabad,3,3,0,811,1,3,0.25,1.92
O477,Standard,BlueDart,Lucknow,Delhi,4,6,2,1315,1,3,0.35,2.36
O478,Express,Ecom Express,Jaipur,Mumbai,3,5,2,960,1,2,0.28,1.82
O479,Express,Ecom Express,Jaipur,Bangalore,1,1,0,428,0,2,0.14,1.75
O480,Standard,Ecom Express,Delhi,Hyderabad,4,5,1,896,1,3,0.35,1.79
O481,Express,BlueDart,Delhi,Chennai,2,2,0,522,0,2,0.29,1.49
O482,Standard,BlueDart,Mumbai,Delhi,5,5,0,771,0,3,0.12,2.64
O483,Express,Delhivery,Chennai,Hyderabad,1,3,2,726,0,1,0.16,1.44
O484,Standard,Delhivery,Mumbai,Hyderabad,5,5,0,1640,1,2,0.24,1.87
O485,Standard,Ecom Express,Chennai,Lucknow,4,5,1,1915,1,1,0.19,2.83
O486,Express,Delhivery,Jaipur,Mumbai,2,7,5,456,0,3,0.29,2.98
O487,Standard,Ecom Express,Lucknow,Kolkata,3,4,1,548,0,1,0.17,1.92
O488,Express,BlueDart,Kolkata,Kolkata,2,6,4,1962,1,3,0.19,2.36
O489,Standard,BlueDart,Lucknow,Jaipur,4,6,2,468,0,3,0.4,1.1
O490,Standard,Delhivery,Mumbai,Jaipur,3,5,2,1692,1,3,0.29,1.73
O491,Standard,BlueDart,Bangalore,Bangalore,3,4,1,501,0,2,0.25,1.86
O492,Express,BlueDart,Hyderabad,Hyderabad,2,2,0,1925,1,2,0.16,1.47
O493,Standard,Delhivery,Mumbai,Kolkata,5,6,1,331,0,3,0.15,2.08
O494,Standard,Ecom Express,Kolkata,Chennai,3,3,0,9,0,3,0.19,1.08
O495,Standard,BlueDart,Lucknow,Mumbai,3,3,0,85,0,1,0.12,1.58
O496,Express,Ecom Express,Mumbai,Jaipur,1,1,0,138,0,2,0.2,2.38
O497,Express,BlueDart,Chennai,Jaipur,3,3,0,338,0,3,0.23,1.8
O498,Standard,Delhivery,Mumbai,Kolkata,5,5,0,436,0,1,0.08,1.9
O499,Standard,Delhivery,Chennai,Hyderabad,5,6,1,1413,1,3,0.2,1.95
O500,Standard,Delhivery,Lucknow,Bangalore,4,5,1,711,0,2,0.31,1.79
O501,Express,Ecom Express,Delhi,Chennai,3,3,0,1984,1,1,0.27,1.33
O502,Standard,Delhivery,Jaipur,Kolkata,5,9,4,308,0,1,0.34,2.26
O503,Same-Day,BlueDart,Chennai,Chennai,0,0,0,993,1,3,0.15,2.06
O504,Express,Ecom Express,Chennai,Hyderabad,1,1,0,895,1,3,0.3,1.91
O505,Express,Ecom Express,Hyderabad,Delhi,3,4,1,1289,1,2,0.36,1.45
O506,Standard,Delhivery,Hyderabad,Chennai,4,5,1,1373,1,2,0.21,1.0
O507,Standard,BlueDart,Bangalore,Bangalore,6,8,2,38,0,2,0.4,1.43
O508,Standard,Delhivery,Bangalore,Jaipur,4,5,1,1900,1,3,0.26,1.66
O509,Standard,Delhivery,Delhi,Delhi,5,5,0,351,0,2,0.07,2.86
O510,Standard,Delhivery,Chennai,Delhi,3,3,0,161,0,1,0.08,1.9
O511,Express,BlueDart,Mumbai,Jaipur,2,3,1,1051,1,2,0.19,2.61
O512,Express,Delhivery,Kolkata,Mumbai,3,3,0,1652,1,1,0.18,2.38
O513,Standard,BlueDart,Hyderabad,Mumbai,3,4,1,701,0,1,0.2,2.27
O514,Express,BlueDart,Jaipur,Jaipur,3,3,0,469,0,2,0.21,1.4
O515,Express,BlueDart,Jaipur,Mumbai,1,1,0,1174,1,3,0.26,2.94
O516,Standard,BlueDart,Mumbai,Mumbai,3,3,0,1219,1,3,0.25,2.57
O517,Express,Delhivery,Chennai,Chennai,3,5,2,1688,1,2,0.4,1.56
O518,Standard,Delhivery,Mumbai,Bangalore,3,4,1,1025,1,1,0.38,2.21
O519,Express,Delhivery,Bangalore,Lucknow,2,2,0,656,0,2,0.13,2.52
O520,Standard,BlueDart,Mumbai,Lucknow,5,8,3,1861,1,3,0.23,2.48
O521,Standard,BlueDart,Delhi,Lucknow,3,5,2,1830,1,3,0.38,2.79
O522,Standard,Delhivery,Hyderabad,Jaipur,3,3,0,1296,1,2,0.05,2.05
O523,Standard,Delhivery,Chennai,Kolkata,6,6,0,1126,1,2,0.08,2.95
O524,Standard,Ecom Express,Lucknow,Mumbai,5,6,1,515,0,1,0.39,1.81
O525,Express,Delhivery,Bangalore,Delhi,3,3,0,382,0,1,0.3,2.49
O526,Express,Delhivery,Bangalore,Mumbai,1,1,0,571,0,2,0.08,1.41
O527,Standard,Ecom Express,Hyderabad,Delhi,5,5,0,670,0,3,0.09,1.78
O528,Standard,BlueDart,Delhi,Jaipur,6,6,0,1006,1,1,0.25,2.67
O529,Standard,Delhivery,Lucknow,Lucknow,6,6,0,231,0,3,0.07,1.91
O530,Express,Delhivery,Lucknow,Kolkata,1,1,0,1414,1,1,0.16,1.27
O531,Standard,BlueDart,Chennai,Chennai,4,5,1,1947,1,3,0.17,2.72
O532,Standard,Ecom Express,Delhi,Chennai,3,4,1,1166,1,3,0.27,2.06
O533,Standard,BlueDart,Chennai,Bangalore,5,5,0,7,0,3,0.1,1.8
O534,Standard,BlueDart,Lucknow,Hyderabad,6,7,1,971,1,1,0.28,1.99
O535,Standard,Delhivery,Lucknow,Kolkata,3,5,2,216,0,2,0.28,2.48
O536,Standard,BlueDart,Bangalore,Delhi,6,6,0,1476,1,3,0.15,2.98
O537,Standard,Ecom Express,Hyderabad,Lucknow,5,5,0,1896,1,1,0.17,1.55
O538,Same-Day,Ecom Express,Hyderabad,Hyderabad,1,2,1,1678,1,3,0.22,1.85
O539,Standard,BlueDart,Hyderabad,Bangalore,4,5,1,60,0,1,0.36,1.47
O540,Same-Day,Ecom Express,Delhi,Bangalore,0,0,0,409,0,1,0.08,2.82
O541,Express,Delhivery,Delhi,Kolkata,3,4,1,889,1,2,0.16,1.35
O542,Standard,BlueDart,Kolkata,Hyderabad,4,4,0,154,0,2,0.09,2.99
O543,Standard,BlueDart,Hyderabad,Jaipur,6,7,1,875,1,3,0.35,2.67
O544,Standard,Delhivery,Hyderabad,Chennai,6,6,0,1904,1,3,0.23,2.9
O545,Standard,Delhivery,Mumbai,Bangalore,4,4,0,113,0,1,0.18,1.17
O546,Express,Delhivery,Hyderabad,Hyderabad,2,3,1,1129,1,3,0.31,2.04
O547,Standard,Delhivery,Bangalore,Lucknow,5,5,0,948,1,1,0.24,2.38
O548,Same-Day,Ecom Express,Kolkata,Jaipur,0,1,1,174,0,1,0.35,2.5
O549,Same-Day,BlueDart,Chennai,Lucknow,1,1,0,645,0,2,0.09,2.09
O550,Standard,BlueDart,Bangalore,Hyderabad,6,7,1,593,0,2,0.24,1.08
O551,Standard,BlueDart,Mumbai,Chennai,3,3,0,10,0,2,0.23,1.55
O552,Express,BlueDart,Bangalore,Lucknow,1,2,1,850,1,2,0.23,1.34
O553,Standard,Ecom Express,Lucknow,Lucknow,3,3,0,1285,1,3,0.14,3.0
O554,Standard,BlueDart,Mumbai,Mumbai,4,4,0,262,0,3,0.28,2.48
O555,Standard,Delhivery,Mumbai,Chennai,6,6,0,1025,1,2,0.12,1.31
O556,Express,BlueDart,Delhi,Mumbai,3,3,0,1393,1,1,0.11,1.84
O557,Standard,Delhivery,Jaipur,Jaipur,6,8,2,443,0,2,0.39,2.26
O558,Standard,Ecom Express,Kolkata,Chennai,5,5,0,1779,1,2,0.19,1.37
O559,Standard,Ecom Express,Bangalore,Mumbai,3,3,0,967,1,1,0.23,1.74
O560,Standard,Ecom Express,Bangalore,Lucknow,4,5,1,1705,1,3,0.32,1.08
O561,Same-Day,Ecom Express,Kolkata,Mumbai,0,0,0,1991,1,3,0.08,2.46
O562,Express,Ecom Express,Bangalore,Hyderabad,1,1,0,1461,1,3,0.29,1.48
O563,Express,BlueDart,Bangalore,Hyderabad,2,2,0,448,0,3,0.07,1.17
O564,Express,Ecom Express,Bangalore,Chennai,2,2,0,802,1,1,0.28,1.42
O565,Standard,Ecom Express,Bangalore,Mumbai,3,3,0,690,0,1,0.22,1.67
O566,Standard,Ecom Express,Hyderabad,Hyderabad,5,6,1,1690,1,2,0.24,2.58
O567,Standard,BlueDart,Hyderabad,Mumbai,3,4,1,1788,1,1,0.25,1.95
O568,Standard,Delhivery,Mumbai,Hyderabad,4,4,0,354,0,1,0.16,1.67
O569,Standard,Ecom Express,Bangalore,Delhi,5,6,1,271,0,2,0.21,2.87
O570,Standard,Delhivery,Bangalore,Delhi,3,3,0,243,0,3,0.27,1.72
O571,Standard,Delhivery,Mumbai,Delhi,3,3,0,796,0,1,0.24,1.51
O572,Express,Ecom Express,Delhi,Jaipur,3,3,0,1131,1,3,0.1,2.05
O573,Standard,Delhivery,Kolkata,Delhi,3,3,0,500,0,2,0.11,2.73
O574,Standard,BlueDart,Lucknow,Lucknow,4,8,4,839,1,3,0.32,2.21
O575,Standard,BlueDart,Delhi,Hyderabad,5,5,0,590,0,2,0.24,2.41
O576,Express,Ecom Express,Lucknow,Mumbai,3,3,0,1177,1,1,0.27,1.59
O577,Same-Day,BlueDart,Hyderabad,Delhi,0,0,0,305,0,1,0.27,1.22
O578,Express,Ecom Express,Bangalore,Lucknow,2,2,0,832,1,3,0.17,1.8
O579,Express,Ecom Express,Hyderabad,Delhi,1,2,1,1319,1,2,0.32,2.2
O580,Standard,BlueDart,Mumbai,Bangalore,3,5,2,1717,1,1,0.38,2.13
O581,Standard,BlueDart,Mumbai,Delhi,6,6,0,1214,1,3,0.15,1.76
O582,Standard,Delhivery,Kolkata,Mumbai,3,5,2,1155,1,3,0.23,2.85
O583,Standard,Ecom Express,Bangalore,Delhi,6,7,1,1113,1,1,0.36,1.33
O584,Standard,Delhivery,Mumbai,Mumbai,6,10,4,1863,1,1,0.32,2.63
O585,Standard,Ecom Express,Mumbai,Hyderabad,6,7,1,1085,1,3,0.23,1.91
O586,Standard,Ecom Express,Kolkata,Mumbai,4,5,1,1790,1,1,0.31,1.54
O587,Same-Day,BlueDart,Jaipur,Jaipur,1,1,0,337,0,3,0.08,1.27
O588,Standard,Delhivery,Mumbai,Lucknow,6,6,0,1489,1,2,0.06,2.87
O589,Standard,BlueDart,Delhi,Lucknow,4,4,0,411,0,1,0.14,2.92
O590,Standard,Delhivery,Mumbai,Mumbai,6,6,0,26,0,3,0.09,1.76
O591,Standard,Delhivery,Hyderabad,Hyderabad,5,6,1,276,0,1,0.26,2.78
O592,Same-Day,BlueDart,Chennai,Delhi,0,0,0,1491,1,3,0.06,2.63
O593,Standard,Ecom Express,Mumbai,Kolkata,4,5,1,930,1,1,0.38,2.48
O594,Standard,Ecom Express,Hyderabad,Delhi,4,8,4,158,0,2,0.28,2.95
O595,Standard,Delhivery,Mumbai,Jaipur,6,7,1,483,0,3,0.19,2.36
O596,Express,Ecom Express,Jaipur,Bangalore,1,2,1,1177,1,2,0.32,2.99
O597,Express,Delhivery,Jaipur,Bangalore,2,4,2,488,0,3,0.19,2.32
O598,Standard,BlueDart,Bangalore,Kolkata,5,5,0,1385,1,2,0.18,1.89
O599,Express,Delhivery,Delhi,Jaipur,3,3,0,312,0,2,0.19,2.94
O600,Standard,Delhivery,Delhi,Lucknow,5,5,0,486,0,1,0.27,1.08
O601,Express,BlueDart,Delhi,Kolkata,3,3,0,1499,1,2,0.27,1.68
O602,Standard,Ecom Express,Lucknow,Bangalore,3,6,3,585,0,1,0.24,1.36
O603,Standard,BlueDart,Chennai,Lucknow,6,6,0,406,0,2,0.25,2.93
O604,Same-Day,Ecom Express,Jaipur,Chennai,1,2,1,1255,1,3,0.27,2.69
O605,Express,Ecom Express,Hyderabad,Kolkata,2,9,7,1540,1,2,0.16,1.54
O606,Standard,Delhivery,Mumbai,Mumbai,6,6,0,785,0,1,0.12,2.08
O607,Standard,Delhivery,Kolkata,Delhi,5,5,0,378,0,3,0.12,2.28
O608,Same-Day,Ecom Express,Mumbai,Hyderabad,1,2,1,1621,1,2,0.25,1.52
O609,Standard,BlueDart,Hyderabad,Bangalore,6,7,1,369,0,3,0.21,2.06
