order_id,customer_id,product_id,order_date,order_day_of_week,order_hour,quantity,product_price,discount_amount,discount_percentage,final_price,payment_method,is_cod,shipping_mode,courier_partner,warehouse_city,delivery_city,expected_delivery_days,actual_delivery_days,delivery_delay,distance_km,is_remote_area,delivery_attempts,courier_delay_rate,warehouse_processing_time,is_returned,return_reason,return_days_after_delivery,city,state,pincode,customer_tenure_days,total_orders,total_returns,overall_return_rate,avg_order_value,avg_days_between_orders,last_order_days_ago,preferred_category,frequent_return_flag,product_name,category,brand,price,price_band,product_return_rate,category_return_rate,avg_rating,rating_variance,size_variants_count,is_fragile
O69,C976,P2,2025-11-21,Friday,19,2,1799,0.0,0,3598.0,UPI,0,Standard,Delhivery,Mumbai,Chennai,4,8,4,826,1,1,0.25,2.05,0,NONE,0,Chennai,Tamil Nadu,203189,151,19,2,0.11,2837,14.005922272481282,35,Electronics,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O70,C520,P4,2025-12-25,Thursday,1,1,24990,2499.0,10,22491.0,UPI,0,Standard,BlueDart,Mumbai,Bangalore,4,7,3,693,0,2,0.24,2.89,0,NONE,0,Bangalore,Karnataka,936726,329,32,3,0.09,8076,24.919184596690904,36,Footwear,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O71,C707,P4,2025-12-31,Wednesday,9,2,24990,9996.0,20,39984.0,Card,0,Express,BlueDart,Chennai,Bangalore,1,4,3,377,0,3,0.18,1.37,0,NONE,0,Bangalore,Karnataka,284431,191,39,1,0.03,1452,17.126534900610096,8,Apparel,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O72,C184,P6,2025-09-09,Tuesday,4,1,3199,639.8,20,2559.2,COD,1,Standard,BlueDart,Kolkata,Hyderabad,3,3,0,203,0,3,0.25,2.49,0,NONE,0,Hyderabad,Telangana,521805,479,7,0,0.0,8178,18.49399522268571,49,Apparel,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O73,C250,P5,2025-10-29,Wednesday,3,1,3499,734.79,21,2764.21,UPI,0,Same-Day,Delhivery,Mumbai,Hyderabad,0,0,0,1336,1,1,0.2,2.82,0,NONE,0,Hyderabad,Telangana,134283,311,23,3,0.13,7867,18.440215455120487,11,Home Appliances,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O74,C642,P1,2025-12-02,Tuesday,9,1,11999,1319.89,11,10679.11,COD,1,Standard,Ecom Express,Lucknow,Hyderabad,6,8,2,1900,1,1,0.28,1.31,0,NONE,0,Hyderabad,Telangana,719677,471,49,0,0.0,14765,19.180279856049786,22,Electronics,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O75,C354,P5,2025-03-07,Friday,13,1,3499,699.8,20,2799.2,COD,1,Standard,Delhivery,Lucknow,Lucknow,5,6,1,1837,1,2,0.28,2.9,0,NONE,0,Lucknow,Uttar Pradesh,678115,388,42,5,0.12,11780,9.08784036294627,58,Footwear,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O76,C421,P1,2025-01-12,Sunday,12,2,11999,4799.6,20,19198.4,UPI,0,Standard,BlueDart,Mumbai,Kolkata,4,11,7,598,0,1,0.26,2.02,1,SIZE_FIT_ISSUE,9,Kolkata,West Bengal,673167,786,42,23,0.55,6937,24.403668628058306,13,Footwear,1,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O77,C742,P6,2025-07-19,Saturday,16,2,3199,1279.6,20,5118.4,COD,1,Express,Ecom Express,Chennai,Jaipur,1,8,7,381,0,2,0.36,1.59,1,DELIVERY_DELAY,5,Jaipur,Rajasthan,981723,255,44,8,0.18,15113,13.934838714540213,21,Apparel,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O78,C925,P5,2025-10-10,Friday,4,1,3499,349.9,10,3149.1,UPI,0,Express,BlueDart,Bangalore,Chennai,1,1,0,1097,1,3,0.3,2.98,1,SIZE_FIT_ISSUE,4,Chennai,Tamil Nadu,269257,786,7,1,0.14,18001,19.077039448532318,20,Apparel,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O79,C704,P4,2025-10-01,Wednesday,13,1,24990,4998.0,20,19992.0,COD,1,Standard,Ecom Express,Chennai,Hyderabad,5,6,1,669,0,2,0.4,2.25,1,WRONG_ITEM,1,Hyderabad,Telangana,907750,671,34,9,0.26,7319,11.91066459809784,13,Apparel,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O80,C287,P5,2025-07-02,Wednesday,18,1,3499,699.8,20,2799.2,Card,0,Standard,Delhivery,Jaipur,Bangalore,4,4,0,529,0,3,0.11,2.25,0,NONE,0,Bangalore,Karnataka,112884,280,7,0,0.0,2006,16.794114739443454,25,Electronics,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O81,C58,P5,2025-11-06,Thursday,4,1,3499,979.72,28,2519.28,UPI,0,Same-Day,BlueDart,Hyderabad,Mumbai,0,0,0,669,0,3,0.23,1.74,1,NOT_AS_DESCRIBED,8,Mumbai,Maharashtra,547494,350,25,4,0.16,8852,14.357525585888421,10,Home Appliances,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O82,C323,P1,2025-02-17,Monday,5,1,11999,3599.7,30,8399.3,COD,1,Express,Ecom Express,Chennai,Jaipur,1,3,2,1675,1,1,0.23,2.77,1,SIZE_FIT_ISSUE,7,Jaipur,Rajasthan,133955,216,41,14,0.34,10927,28.025955410451985,40,Electronics,1,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O83,C144,P5,2025-12-18,Thursday,12,1,3499,34.99,1,3464.01,UPI,0,Express,Delhivery,Delhi,Mumbai,1,1,0,152,0,3,0.24,1.02,0,NONE,0,Mumbai,Maharashtra,491326,843,30,1,0.03,11611,18.945795956803217,24,Electronics,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O84,C296,P6,2025-02-21,Friday,0,1,3199,0.0,0,3199.0,COD,1,Standard,Delhivery,Mumbai,Kolkata,3,6,3,1697,1,3,0.33,1.68,1,DAMAGED_IN_TRANSIT,2,Kolkata,West Bengal,884229,116,34,16,0.47,19530,7.389425133434639,9,Home Appliances,1,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O85,C844,P3,2025-04-14,Monday,20,1,39999,11999.7,30,27999.3,COD,1,Standard,Ecom Express,Mumbai,Mumbai,4,4,0,634,0,1,0.26,1.21,1,CHANGED_MIND,5,Mumbai,Maharashtra,905572,540,20,5,0.25,3590,27.184192450467084,2,Footwear,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O86,C927,P6,2025-02-22,Saturday,11,1,3199,927.71,29,2271.29,COD,1,Express,Ecom Express,Chennai,Kolkata,1,2,1,7,0,1,0.38,2.37,1,NO_LONGER_NEEDED,2,Kolkata,West Bengal,374056,800,45,21,0.47,15334,11.825328477831235,43,Footwear,1,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O87,C540,P6,2025-09-09,Tuesday,10,1,3199,0.0,0,3199.0,COD,1,Standard,Delhivery,Kolkata,Delhi,4,4,0,213,0,1,0.27,2.21,0,NONE,0,Delhi,Delhi,410035,869,33,8,0.24,9129,18.540148803426455,30,Apparel,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O88,C598,P3,2025-04-02,Wednesday,19,1,39999,7999.8,20,31999.2,COD,1,Standard,BlueDart,Kolkata,Lucknow,4,4,0,1396,1,1,0.12,2.0,0,NONE,0,Lucknow,Uttar Pradesh,287567,494,6,2,0.33,19843,27.415437682091145,58,Electronics,1,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O89,C386,P2,2025-07-08,Tuesday,10,1,1799,17.99,1,1781.01,COD,1,Express,Delhivery,Jaipur,Hyderabad,1,1,0,1769,1,2,0.23,2.57,0,NONE,0,Hyderabad,Telangana,604012,368,49,0,0.0,8184,5.068449976434818,43,Apparel,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O90,C983,P1,2025-09-02,Tuesday,4,1,11999,239.98,2,11759.02,Card,0,Express,Delhivery,Jaipur,Chennai,3,3,0,880,1,2,0.13,1.85,0,NONE,0,Chennai,Tamil Nadu,624078,859,5,0,0.0,12121,13.49555604634632,27,Home Appliances,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O91,C292,P2,2025-12-22,Monday,13,1,1799,737.59,41,1061.41,UPI,0,Standard,Ecom Express,Lucknow,Lucknow,5,5,0,288,0,3,0.18,2.06,0,NONE,0,Lucknow,Uttar Pradesh,720432,535,28,0,0.0,6903,23.311583418481664,35,Electronics,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O92,C240,P4,2025-04-28,Monday,0,1,24990,7497.0,30,17493.0,UPI,0,Standard,BlueDart,Lucknow,Delhi,4,5,1,1444,1,1,0.38,1.12,0,NONE,0,Delhi,Delhi,789237,472,45,3,0.07,13462,5.729806858559765,40,Electronics,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O93,C713,P1,2025-06-28,Saturday,13,1,11999,1199.9,10,10799.1,COD,1,Standard,Delhivery,Hyderabad,Lucknow,5,6,1,947,1,1,0.16,1.28,0,NONE,0,Lucknow,Uttar Pradesh,538539,205,34,0,0.0,11758,10.4963391062634,19,Electronics,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O94,C774,P3,2025-12-23,Tuesday,21,1,39999,11599.71,29,28399.29,UPI,0,Standard,Ecom Express,Mumbai,Chennai,3,4,1,1430,1,2,0.36,2.74,0,NONE,0,Chennai,Tamil Nadu,857215,71,40,0,0.0,3195,13.202885183265954,8,Home Appliances,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O95,C196,P2,2025-01-16,Thursday,5,1,1799,179.9,10,1619.1,COD,1,Standard,BlueDart,Delhi,Lucknow,3,3,0,506,0,3,0.18,2.9,1,WRONG_ITEM,8,Lucknow,Uttar Pradesh,312994,409,25,4,0.16,10753,15.348254264465615,37,Electronics,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O96,C437,P6,2025-07-30,Wednesday,19,1,3199,895.72,28,2303.28,COD,1,Standard,Delhivery,Delhi,Lucknow,3,3,0,592,0,1,0.15,1.85,0,NONE,0,Lucknow,Uttar Pradesh,514306,871,29,0,0.0,1509,16.849691934198788,35,Electronics,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O97,C417,P6,2025-08-21,Thursday,2,1,3199,671.79,21,2527.21,UPI,0,Standard,Ecom Express,Jaipur,Delhi,5,5,0,1457,1,1,0.24,1.8,0,NONE,0,Delhi,Delhi,816586,286,23,2,0.09,5298,25.98454536162928,45,Footwear,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O98,C763,P4,2025-01-29,Wednesday,12,1,24990,2499.0,10,22491.0,COD,1,Standard,BlueDart,Delhi,Lucknow,3,3,0,1677,1,1,0.25,2.29,0,NONE,0,Lucknow,Uttar Pradesh,648532,811,43,3,0.07,11708,9.305178990568013,20,Apparel,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O99,C839,P2,2025-04-10,Thursday,5,1,1799,0.0,0,1799.0,COD,1,Standard,Ecom Express,Mumbai,Kolkata,3,3,0,747,0,1,0.1,1.02,1,CHANGED_MIND,5,Kolkata,West Bengal,900771,184,36,0,0.0,18708,26.32584153168887,43,Home Appliances,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O100,C954,P1,2025-04-07,Monday,15,1,11999,239.98,2,11759.02,Card,0,Standard,Delhivery,Bangalore,Bangalore,4,5,1,556,0,2,0.17,1.62,0,NONE,0,Bangalore,Karnataka,631741,868,20,0,0.0,18832,26.46755513820933,28,Footwear,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O101,C79,P6,2025-07-02,Wednesday,22,1,3199,895.72,28,2303.28,UPI,0,Standard,Ecom Express,Mumbai,Delhi,4,5,1,649,0,2,0.25,2.48,0,NONE,0,Delhi,Delhi,618119,505,45,1,0.02,18972,23.99692874019371,29,Footwear,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O102,C207,P5,2025-02-21,Friday,9,1,3499,349.9,10,3149.1,COD,1,Same-Day,Delhivery,Delhi,Mumbai,0,0,0,1207,1,3,0.17,2.77,1,NO_LONGER_NEEDED,2,Mumbai,Maharashtra,999908,695,46,14,0.3,1538,7.337512635677736,25,Home Appliances,1,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O103,C780,P1,2025-04-29,Tuesday,19,1,11999,1439.88,12,10559.12,Card,0,Express,Ecom Express,Kolkata,Jaipur,3,3,0,334,0,2,0.25,1.68,0,NONE,0,Jaipur,Rajasthan,598940,712,27,2,0.07,13752,29.68808004344494,33,Footwear,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O104,C514,P5,2025-07-04,Friday,19,3,3499,3044.13,29,7452.87,UPI,0,Express,Ecom Express,Mumbai,Hyderabad,1,2,1,1829,1,1,0.29,2.99,0,NONE,0,Hyderabad,Telangana,564687,671,23,6,0.26,4642,8.281927765671597,54,Electronics,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O105,C737,P6,2025-02-19,Wednesday,15,1,3199,255.92,8,2943.08,Card,0,Express,Delhivery,Lucknow,Mumbai,2,2,0,1125,1,2,0.09,1.59,0,NONE,0,Mumbai,Maharashtra,432006,618,7,0,0.0,4644,16.022215943859365,24,Electronics,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O106,C193,P3,2025-02-04,Tuesday,15,1,39999,7999.8,20,31999.2,UPI,0,Express,BlueDart,Lucknow,Kolkata,2,2,0,187,0,3,0.28,2.88,0,NONE,0,Kolkata,West Bengal,116078,246,24,4,0.17,6726,29.051938902861476,8,Home Appliances,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O107,C992,P3,2025-10-19,Sunday,14,1,39999,7999.8,20,31999.2,UPI,0,Standard,BlueDart,Kolkata,Lucknow,5,6,1,826,1,2,0.17,1.83,0,NONE,0,Lucknow,Uttar Pradesh,311500,37,22,1,0.05,5175,16.14328951835074,53,Home Appliances,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O108,C352,P4,2025-08-19,Tuesday,17,1,24990,0.0,0,24990.0,UPI,0,Express,Delhivery,Delhi,Hyderabad,3,3,0,1323,1,1,0.12,1.32,0,NONE,0,Hyderabad,Telangana,578621,81,7,1,0.14,12308,22.615848630500913,18,Footwear,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O109,C663,P3,2025-07-24,Thursday,20,1,39999,3999.9,10,35999.1,Card,0,Standard,Ecom Express,Lucknow,Mumbai,6,7,1,1795,1,1,0.17,2.46,0,NONE,0,Mumbai,Maharashtra,630155,108,13,0,0.0,9604,11.301274361561752,40,Footwear,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O110,C524,P6,2025-07-23,Wednesday,6,1,3199,319.9,10,2879.1,COD,1,Standard,Ecom Express,Lucknow,Lucknow,6,6,0,678,0,1,0.12,1.08,0,NONE,0,Lucknow,Uttar Pradesh,436219,49,17,0,0.0,5485,6.2408018055774654,35,Apparel,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O111,C171,P6,2025-03-21,Friday,1,1,3199,287.91,9,2911.09,COD,1,Standard,BlueDart,Jaipur,Kolkata,4,5,1,660,0,2,0.2,1.42,0,NONE,0,Kolkata,West Bengal,836038,592,31,13,0.42,15928,23.93376308260815,52,Electronics,1,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O112,C733,P4,2025-01-12,Sunday,12,1,24990,7746.9,31,17243.1,COD,1,Standard,Delhivery,Chennai,Bangalore,5,6,1,521,0,3,0.26,1.84,0,NONE,0,Bangalore,Karnataka,975505,562,19,0,0.0,11506,15.292293239143602,22,Footwear,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O113,C541,P2,2025-04-20,Sunday,9,1,1799,395.78,22,1403.22,COD,1,Express,Delhivery,Hyderabad,Jaipur,1,2,1,1705,1,2,0.39,1.96,0,NONE,0,Jaipur,Rajasthan,119629,664,16,0,0.0,12430,24.40041419494847,16,Footwear,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O114,C21,P6,2025-10-02,Thursday,0,1,3199,255.92,8,2943.08,COD,1,Express,Ecom Express,Hyderabad,Bangalore,3,3,0,899,1,1,0.23,2.16,0,NONE,0,Bangalore,Karnataka,626690,634,13,1,0.08,11378,26.742507834055385,56,Home Appliances,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O115,C112,P3,2025-03-16,Sunday,10,1,39999,7999.8,20,31999.2,COD,1,Express,Delhivery,Jaipur,Jaipur,1,2,1,313,0,2,0.28,1.01,0,NONE,0,Jaipur,Rajasthan,295892,538,26,6,0.23,16802,14.18367317399205,52,Footwear,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O116,C330,P2,2025-08-19,Tuesday,6,1,1799,143.92,8,1655.08,UPI,0,Standard,BlueDart,Delhi,Lucknow,6,6,0,1313,1,3,0.14,1.7,0,NONE,0,Lucknow,Uttar Pradesh,132498,471,50,2,0.04,5906,20.18294064137214,28,Electronics,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O117,C309,P1,2025-04-08,Tuesday,3,1,11999,5039.58,42,6959.42,COD,1,Standard,Ecom Express,Lucknow,Hyderabad,3,3,0,763,0,3,0.3,1.83,1,SIZE_FIT_ISSUE,6,Hyderabad,Telangana,409440,540,46,0,0.0,14000,27.069464353972794,31,Apparel,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O118,C158,P6,2025-06-30,Monday,17,1,3199,895.72,28,2303.28,COD,1,Standard,Ecom Express,Delhi,Chennai,5,5,0,237,0,3,0.16,1.57,0,NONE,0,Chennai,Tamil Nadu,214532,660,13,0,0.0,19729,10.982051648657402,4,Electronics,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O119,C3,P4,2025-12-04,Thursday,3,1,24990,7996.8,32,16993.2,COD,1,Standard,Delhivery,Bangalore,Hyderabad,5,5,0,1442,1,3,0.28,1.21,1,NO_LONGER_NEEDED,10,Hyderabad,Telangana,256226,302,46,9,0.2,5160,6.7852459213953535,11,Footwear,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O120,C705,P1,2025-10-06,Monday,6,1,11999,3599.7,30,8399.3,Card,0,Express,Delhivery,Lucknow,Delhi,3,3,0,1195,1,3,0.15,1.39,0,NONE,0,Delhi,Delhi,984769,515,48,1,0.02,16802,9.40809543426327,43,Apparel,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O121,C171,P6,2025-08-29,Friday,12,2,3199,1343.58,21,5054.42,COD,1,Standard,Delhivery,Kolkata,Kolkata,6,6,0,850,1,1,0.18,1.54,0,NONE,0,Kolkata,West Bengal,836038,592,31,13,0.42,15928,23.93376308260815,52,Electronics,1,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O122,C643,P6,2025-12-04,Thursday,4,1,3199,959.7,30,2239.3,Card,0,Standard,BlueDart,Kolkata,Mumbai,4,6,2,13,0,2,0.19,2.14,0,NONE,0,Mumbai,Maharashtra,702080,886,50,8,0.16,16445,7.8580715120142575,39,Home Appliances,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O123,C827,P6,2025-08-09,Saturday,18,1,3199,959.7,30,2239.3,COD,1,Express,BlueDart,Delhi,Delhi,1,1,0,1267,1,3,0.15,2.46,0,NONE,0,Delhi,Delhi,223050,44,41,7,0.17,17730,15.878968382879965,59,Home Appliances,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O124,C849,P1,2025-07-26,Saturday,20,2,11999,10079.16,42,13918.84,UPI,0,Standard,Ecom Express,Jaipur,Chennai,4,5,1,900,1,3,0.38,2.67,1,NO_LONGER_NEEDED,3,Chennai,Tamil Nadu,351742,819,16,1,0.06,13571,7.229707691913848,55,Electronics,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O125,C594,P1,2025-06-15,Sunday,18,1,11999,0.0,0,11999.0,UPI,0,Standard,BlueDart,Bangalore,Lucknow,3,10,7,900,1,3,0.33,2.97,1,NO_LONGER_NEEDED,6,Lucknow,Uttar Pradesh,967182,73,34,4,0.12,8551,17.967566314687794,26,Apparel,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O126,C804,P3,2025-04-06,Sunday,12,1,39999,3999.9,10,35999.1,COD,1,Standard,BlueDart,Bangalore,Jaipur,5,5,0,401,0,2,0.07,1.29,0,NONE,0,Jaipur,Rajasthan,434132,880,31,0,0.0,2611,20.848187208838393,55,Home Appliances,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O127,C36,P1,2025-01-12,Sunday,8,1,11999,4679.61,39,7319.39,COD,1,Standard,Delhivery,Mumbai,Chennai,3,3,0,232,0,1,0.17,1.72,1,CHANGED_MIND,4,Chennai,Tamil Nadu,369452,874,15,0,0.0,16289,29.184601904170304,19,Footwear,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O128,C14,P5,2025-07-20,Sunday,13,1,3499,0.0,0,3499.0,UPI,0,Express,BlueDart,Kolkata,Mumbai,2,3,1,155,0,3,0.38,2.62,0,NONE,0,Mumbai,Maharashtra,223172,693,34,5,0.15,5545,17.45938761767988,46,Footwear,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O129,C527,P2,2025-04-03,Thursday,19,1,1799,179.9,10,1619.1,UPI,0,Standard,Ecom Express,Bangalore,Lucknow,3,3,0,245,0,1,0.18,1.51,0,NONE,0,Lucknow,Uttar Pradesh,929868,62,49,24,0.49,11321,7.005577430789598,49,Electronics,1,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O130,C870,P2,2025-03-04,Tuesday,3,1,1799,0.0,0,1799.0,UPI,0,Same-Day,Delhivery,Bangalore,Chennai,0,0,0,1065,1,2,0.08,1.17,0,NONE,0,Chennai,Tamil Nadu,537400,514,46,4,0.09,4331,17.369720008726546,42,Footwear,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O131,C374,P3,2025-12-21,Sunday,9,1,39999,8399.79,21,31599.21,Card,0,Express,BlueDart,Lucknow,Hyderabad,2,3,1,991,1,2,0.28,1.8,1,DAMAGED_IN_TRANSIT,4,Hyderabad,Telangana,114760,359,28,5,0.18,17900,9.764417748510112,44,Apparel,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O132,C476,P4,2025-05-09,Friday,6,1,24990,4998.0,20,19992.0,COD,1,Standard,Ecom Express,Lucknow,Jaipur,6,6,0,215,0,2,0.27,1.85,0,NONE,0,Jaipur,Rajasthan,939756,593,26,7,0.27,2205,9.01845022833043,41,Apparel,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O133,C118,P6,2025-05-20,Tuesday,20,1,3199,1215.62,38,1983.38,UPI,0,Standard,Delhivery,Lucknow,Kolkata,3,3,0,1248,1,1,0.27,2.92,0,NONE,0,Kolkata,West Bengal,501451,610,28,0,0.0,1561,20.127370721369637,44,Home Appliances,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O134,C325,P5,2025-05-10,Saturday,12,1,3499,664.81,19,2834.19,COD,1,Express,Delhivery,Mumbai,Mumbai,3,4,1,1698,1,1,0.35,1.86,0,NONE,0,Mumbai,Maharashtra,802571,684,50,10,0.2,11501,16.165748352444844,17,Electronics,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O135,C1,P2,2025-04-06,Sunday,0,1,1799,0.0,0,1799.0,Card,0,Standard,BlueDart,Bangalore,Lucknow,4,5,1,1350,1,3,0.23,1.93,0,NONE,0,Lucknow,Uttar Pradesh,134225,267,23,6,0.26,9940,22.67389574697583,45,Home Appliances,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O136,C909,P6,2025-06-14,Saturday,17,1,3199,1343.58,42,1855.42,COD,1,Express,BlueDart,Mumbai,Mumbai,1,1,0,794,0,3,0.27,1.84,0,NONE,0,Mumbai,Maharashtra,841561,55,15,1,0.07,19243,20.75273029434658,50,Footwear,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O137,C773,P1,2025-08-11,Monday,14,1,11999,2399.8,20,9599.2,UPI,0,Standard,Delhivery,Kolkata,Kolkata,4,10,6,408,0,3,0.25,2.15,1,NO_LONGER_NEEDED,5,Kolkata,West Bengal,588533,142,12,0,0.0,17530,8.397809247638286,49,Footwear,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
